"lang"
{
"Language"	"german"
"coast.vgossip_01"	"Dr. Freeman muss verzeihen. Es ist unhöflich, vor solchen ohne Vortalsinne in Flux-Verschiebung zu kommunizieren."
"[english]coast.vgossip_01"	"Freeman must excuse us. It is rude of us to commune by flux shifting in front of those whose vortal inputs are impaired. "
"coast.vgossip_02"	"Ja, wir werden aus Höflichkeit die Tonsprache nutzen."
"[english]coast.vgossip_02"	"Yes, we will vocalize in your auditory language as a matter of courtesy. "
"coast.vgossip_03"	"Es sei denn, wir möchten wenig Schmeichelhaftes sagen."
"[english]coast.vgossip_03"	"Unless we wish to say unflattering things about you. "
"coast.vgossip_04"	"So ist's."
"[english]coast.vgossip_04"	"Just so. "
"coast.vort_extract01"	"Dr. Freeman beachte unsere Ernte der aromatischen Pherokapseln des Myrmidonts. Der Vorgang ist leicht unhygienisch. Bleibe er auf Distanz."
"[english]coast.vort_extract01"	"The Freeman will do wise to heed our extraction of the myrmidont's aromatic pheropods. The process is not entirely hygienic. Therefore, stand aside. "
"coast.vort_podnag"	"Dr. Freeman muss die gefallenen Pherokapseln schnell einsammeln!"
"[english]coast.vort_podnag"	"The Freeman must retrieve the fallen pheropods without delay! "
"coast.vort_podsforyou01"	"Dr. Freeman kann diese Kapseln in Zukunft sicher gut gebrauchen. Sammle er sie."
"[english]coast.vort_podsforyou01"	"The Freeman will have need of these pheropods on the paths ahead. Gather them now. "
"coast.wo_winston"	"Winston ist verletzt."
"[english]coast.wo_winston"	"Winston's been hit. "
"d1_trainstation_03.breakin_takeemdown"	"603, illegales Betreten."
"[english]d1_trainstation_03.breakin_takeemdown"	"603, unlawful entry. "
"eli_lab.airlock_cit01"	"Angenehm."
"[english]eli_lab.airlock_cit01"	"Good to know you. "
"eli_lab.airlock_cit02"	"Du solltest besser gehen."
"[english]eli_lab.airlock_cit02"	"You'd better get going. "
"eli_lab.airlock_cit03"	"Dr. Mossman wartet auf dich."
"[english]eli_lab.airlock_cit03"	"Doctor Mossman's waiting for you. "
"eli_lab.al_allright01"	"<clr:255,212,255>Okay."
"[english]eli_lab.al_allright01"	"<clr:255,212,255>All right. "
"eli_lab.al_anotherdog"	"<clr:255,212,255>Noch mal, Dog."
"[english]eli_lab.al_anotherdog"	"<clr:255,212,255>Another one, Dog. "
"eli_lab.al_autocycle"	"<clr:255,212,255>Wir stecken in der Schrottplatzschleuse; voller Autozyklus."
"[english]eli_lab.al_autocycle"	"<clr:255,212,255>We're in the scrapyard airlock stuck in a full autocycle. "
"eli_lab.al_awesome"	"<clr:255,212,255>Genial."
"[english]eli_lab.al_awesome"	"<clr:255,212,255>Awesome. "
"eli_lab.al_blamingme"	"<clr:255,212,255>Ha! Soll ich jetzt Schuld sein?"
"[english]eli_lab.al_blamingme"	"<clr:255,212,255>Are you blaming me? "
"eli_lab.al_buildastack"	"<clr:255,212,255>Komm schon, Gordon! Stapel was, und komm hier rauf."
"[english]eli_lab.al_buildastack"	"<clr:255,212,255>Come on, Gordon, build a stack and get up here. "
"eli_lab.al_cavedin_b"	"<clr:255,212,255>Gordon, du musst hier raus, unbedingt."
"[english]eli_lab.al_cavedin_b"	"<clr:255,212,255>Gordon, you need to get out of here. "
"eli_lab.al_cavedin_c"	"<clr:255,212,255>Ich bleibe bei Vater."
"[english]eli_lab.al_cavedin_c"	"<clr:255,212,255>I can't leave my father. "
"eli_lab.al_cmongord01"	"<clr:255,212,255>Komm schon, Gordon!"
"[english]eli_lab.al_cmongord01"	"<clr:255,212,255>Come on, Gordon! "
"eli_lab.al_cmongord02"	"<clr:255,212,255>Mach hin!"
"[english]eli_lab.al_cmongord02"	"<clr:255,212,255>Come on! "
"eli_lab.al_comeongord01"	"<clr:255,212,255>Komm schon, Gordon."
"[english]eli_lab.al_comeongord01"	"<clr:255,212,255>Come on, Gordon. "
"eli_lab.al_comeongord02"	"<clr:255,212,255>Hier lang, Gordon."
"[english]eli_lab.al_comeongord02"	"<clr:255,212,255>This way, Gordon. "
"eli_lab.al_dad_ques01"	"<clr:255,212,255>Dad?"
"[english]eli_lab.al_dad_ques01"	"<clr:255,212,255>Dad? "
"eli_lab.al_dad_scared01"	"<clr:255,212,255>Dad?"
"[english]eli_lab.al_dad_scared01"	"<clr:255,212,255>Dad? "
"eli_lab.al_dad_scared02"	"<clr:255,212,255>Dad!"
"[english]eli_lab.al_dad_scared02"	"<clr:255,212,255>Dad! "
"eli_lab.al_dadplease"	"<clr:255,212,255>Dad, bitte ..."
"[english]eli_lab.al_dadplease"	"<clr:255,212,255>Dad, please... "
"eli_lab.al_dadwhatsup"	"<clr:255,212,255>Was ist da drinnen los?"
"[english]eli_lab.al_dadwhatsup"	"<clr:255,212,255>What's going on in there? "
"eli_lab.al_dogairlock01"	"<clr:255,212,255>Verdammt!"
"[english]eli_lab.al_dogairlock01"	"<clr:255,212,255>Damn it! "
"eli_lab.al_dogairlock02"	"<clr:255,212,255>Dog - mach die Schleuse auf. Hol uns raus."
"[english]eli_lab.al_dogairlock02"	"<clr:255,212,255>Dog, open the airlock. Get us out of here. "
"eli_lab.al_dogcome"	"<clr:255,212,255>Dog - Hopp!"
"[english]eli_lab.al_dogcome"	"<clr:255,212,255>Dog, come! "
"eli_lab.al_doggetnow"	" "
"[english]eli_lab.al_doggetnow"	" "
"eli_lab.al_doyouread"	"<clr:255,212,255>Dad - hier Alyx - hörst du mich?"
"[english]eli_lab.al_doyouread"	"<clr:255,212,255>Dad, it's Alyx, do you read? "
"eli_lab.al_earnedit01"	"<clr:255,212,255>Er hat's verdient."
"[english]eli_lab.al_earnedit01"	"<clr:255,212,255>Well, he earned it. "
"eli_lab.al_excellent01"	"<clr:255,212,255>Sagenhaft."
"[english]eli_lab.al_excellent01"	"<clr:255,212,255>Excellent. "
"eli_lab.al_getitopen01"	"<clr:255,212,255>Schneller! Jetzt!"
"[english]eli_lab.al_getitopen01"	"<clr:255,212,255>Hurry! Now! "
"eli_lab.al_getitopen02"	"<clr:255,212,255>Nimm sie auseinander, wenn nötig! Nur mach sie auf!"
"[english]eli_lab.al_getitopen02"	"<clr:255,212,255>Tear it apart if you have to! Just get it open! "
"eli_lab.al_getoutnow"	" "
"[english]eli_lab.al_getoutnow"	" "
"eli_lab.al_getyourball"	"<clr:255,212,255>Dog! Hol deinen Ball."
"[english]eli_lab.al_getyourball"	"<clr:255,212,255>Dog, go get your ball. "
"eli_lab.al_giveittry"	"<clr:255,212,255>Versuch es mal."
"[english]eli_lab.al_giveittry"	"<clr:255,212,255>Give it a try. "
"eli_lab.al_goaheaddog"	"<clr:255,212,255>Also los, Dog! Wirf!"
"[english]eli_lab.al_goaheaddog"	"<clr:255,212,255>Go ahead, Dog, throw! "
"eli_lab.al_godog"	" "
"[english]eli_lab.al_godog"	" "
"eli_lab.al_goodcatch"	"<clr:255,212,255>Guter Fang!"
"[english]eli_lab.al_goodcatch"	"<clr:255,212,255>Good catch. "
"eli_lab.al_gooddoggie"	"<clr:255,212,255>Braver Hund."
"[english]eli_lab.al_gooddoggie"	"<clr:255,212,255>Good doggie. "
"eli_lab.al_goodthrow"	"<clr:255,212,255>Guter Wurf!"
"[english]eli_lab.al_goodthrow"	"<clr:255,212,255>Good throw. "
"eli_lab.al_goongord"	" "
"[english]eli_lab.al_goongord"	" "
"eli_lab.al_grabthrow"	"<clr:255,212,255>Mit dem Zweitabzug kannst du Sachen nehmen. Mit dem Erstabzug wirfst du sie."
"[english]eli_lab.al_grabthrow"	"<clr:255,212,255>The secondary trigger lets you grab things. You can throw them with the primary. "
"eli_lab.al_gravdrop"	"<clr:255,212,255>Wenn du etwas genommen hast, kannst du es mit dem Sekundärabzug auch sanft absetzen."
"[english]eli_lab.al_gravdrop"	"<clr:255,212,255>Once you've picked something up you can drop it gently by pressing your secondary trigger again. "
"eli_lab.al_gravgun"	" "
"[english]eli_lab.al_gravgun"	" "
"eli_lab.al_gravgun_cc"	"<clr:255,212,255>Klar ... Komm mit, Gordon. Jetzt wird's richtig lustig."
"[english]eli_lab.al_gravgun_cc"	"<clr:255,212,255>Sure...  Come on, Gordon. Let's go have some fun. "
"eli_lab.al_havefun"	" "
"[english]eli_lab.al_havefun"	" "
"eli_lab.al_hazmat"	"<clr:255,212,255>Ist eigentlich für Gefahrgut gedacht, aber wir nehmen's hauptsächlich für schwere Lasten."
"[english]eli_lab.al_hazmat"	"<clr:255,212,255>It's designed for handling hazardous materials, but we mainly use it for heavy lifting. "
"eli_lab.al_hereyougo02"	"<clr:255,212,255>Bitte sehr!"
"[english]eli_lab.al_hereyougo02"	"<clr:255,212,255>Here you go. "
"eli_lab.al_heshere"	"<clr:255,212,255>Er ist hier."
"[english]eli_lab.al_heshere"	"<clr:255,212,255>He's right here. "
"eli_lab.al_hums"	" "
"[english]eli_lab.al_hums"	" "
"eli_lab.al_hums_b"	" "
"[english]eli_lab.al_hums_b"	" "
"eli_lab.al_hurry"	" "
"[english]eli_lab.al_hurry"	" "
"eli_lab.al_intoairlock01"	"<clr:255,212,255>Dog! Komm!"
"[english]eli_lab.al_intoairlock01"	"<clr:255,212,255>Dog! Come! "
"eli_lab.al_intoairlock02"	"<clr:255,212,255>Komm hier rein!"
"[english]eli_lab.al_intoairlock02"	"<clr:255,212,255>Get in here "
"eli_lab.al_intoairlock03"	"<clr:255,212,255>In die Schleuse; jetzt!"
"[english]eli_lab.al_intoairlock03"	"<clr:255,212,255>Into the airlock!  Now! "
"eli_lab.al_intoairlock04"	"<clr:255,212,255>Komm schon, los!"
"[english]eli_lab.al_intoairlock04"	"<clr:255,212,255>Come on, hurry! "
"eli_lab.al_intoairlock05"	"<clr:255,212,255>Bevor sie uns sehen!"
"[english]eli_lab.al_intoairlock05"	"<clr:255,212,255>Before they spot us! "
"eli_lab.al_laugh01"	"<clr:255,212,255>*Lachen*"
"[english]eli_lab.al_laugh01"	"<clr:255,212,255>*laughter*"
"eli_lab.al_laugh02"	"<clr:255,212,255>*Lachen*"
"[english]eli_lab.al_laugh02"	"<clr:255,212,255>*laughter*"
"eli_lab.al_letmedo"	"<clr:255,212,255>Vielleicht sollte ich dann nächstes Mal die Berechnungen und die Installation machen."
"[english]eli_lab.al_letmedo"	"<clr:255,212,255>Then maybe you should let me do the calculations next time, as well as installing it. "
"eli_lab.al_liketofetch"	"<clr:255,212,255>Dog spielt gerne Apportieren, aber das heißt nicht, dass nur er apportiert."
"[english]eli_lab.al_liketofetch"	"<clr:255,212,255>When I told you Dog liked to play fetch, I didn't tell you who'd be fetching, did I? "
"eli_lab.al_metmossman01"	"<clr:255,212,255>Du kennst Dr. Mossman also schon. Gerade auch ihretwegen bin ich so oft draußen."
"[english]eli_lab.al_metmossman01"	"<clr:255,212,255>So, I see you've met Dr. Mossman. She's one of the main reasons I spend so much time outside. "
"eli_lab.al_metmossman03"	"<clr:255,212,255>Sie redet dauernd davon, was sie in Black Mesa getan hätte."
"[english]eli_lab.al_metmossman03"	"<clr:255,212,255>You should hear her drone on about how it should have been her in the Black Mesa Test Chamber that day. "
"eli_lab.al_metmossman04"	"<clr:255,212,255>He! Okay, ich sollte sie nicht so schlecht machen. Hier unten wird es nur manchmal zu eng."
"[english]eli_lab.al_metmossman04"	"<clr:255,212,255>I'm sorry, I shouldn't be talking behind her back. It just gets a bit claustrophobic down here. "
"eli_lab.al_minefield"	"<clr:255,212,255>Ist gut zum Räumen von Minenfeldern."
"[english]eli_lab.al_minefield"	"<clr:255,212,255>I've found it handy for clearing minefields. "
"eli_lab.al_nicecatch"	"<clr:255,212,255>Guter Fang!"
"[english]eli_lab.al_nicecatch"	"<clr:255,212,255>Nice catch "
"eli_lab.al_niceshot"	"<clr:255,212,255>Guter Schuss!"
"[english]eli_lab.al_niceshot"	"<clr:255,212,255>Nice shot! "
"eli_lab.al_noboydown"	"<clr:255,212,255>Nein, nein Dog! Hinlegen! Leg es hin!"
"[english]eli_lab.al_noboydown"	"<clr:255,212,255>No!  No, boy! Down! Put that down! "
"eli_lab.al_nodog"	"<clr:255,212,255>Nein Dog!"
"[english]eli_lab.al_nodog"	"<clr:255,212,255>No, Dog! "
"eli_lab.al_nowcalldog"	"<clr:255,212,255>Lass mich Dog rufen. Apportieren hat's ihm angetan."
"[english]eli_lab.al_nowcalldog"	"<clr:255,212,255>Now let me call Dog. He loves to play fetch. "
"eli_lab.al_okletsplay"	"<clr:255,212,255>Okay, Dog, wir spielen Fangen mit Gordon."
"[english]eli_lab.al_okletsplay"	"<clr:255,212,255>Okay, Dog, let's play catch with Gordon. "
"eli_lab.al_pickuptoss"	"<clr:255,212,255>Nimm etwas auf und wirf es."
"[english]eli_lab.al_pickuptoss"	"<clr:255,212,255>Pick up some stuff and toss it. "
"eli_lab.al_placeobjs"	"<clr:255,212,255>Objekte können genau platziert werden. Positioniere sie, und zieh den Zweitabzug noch mal."
"[english]eli_lab.al_placeobjs"	"<clr:255,212,255>You can place objects by moving them into position and hitting the secondary trigger again. "
"eli_lab.al_primary"	"<clr:255,212,255>Der Erstabzug löst eine Entladung aus, die Dinge um- und fortstößt. "
"[english]eli_lab.al_primary"	"<clr:255,212,255>The primary trigger emits a charge. You can punt stuff and send it flying. "
"eli_lab.al_pullfromdistance"	"<clr:255,212,255>Du kannst Sachen auch heranziehen."
"[english]eli_lab.al_pullfromdistance"	"<clr:255,212,255>You can also pull stuff over from a distance. "
"eli_lab.al_pullfromdistance_b"	"<clr:255,212,255>Hol mal diese Fässer von da oben runter."
"[english]eli_lab.al_pullfromdistance_b"	"<clr:255,212,255>Try grabbing those barrels from that ledge up there. "
"eli_lab.al_ravenholm01"	"<clr:255,212,255>Das ist der alte Weg nach Ravenholm. Da geh'n wir nicht mehr hin."
"[english]eli_lab.al_ravenholm01"	"<clr:255,212,255>That's the old passage to Ravenholm. We don't go there anymore. "
"eli_lab.al_ravenholm02"	"<clr:255,212,255>Früher konnten wir direkt bis Ravenholm durch. Das war eine alte Bergbausiedlung, bewohnt von ein paar Flüchtlingen aus City 17."
"[english]eli_lab.al_ravenholm02"	"<clr:255,212,255>We used to be able to go right up there to Ravenholm.  It was an old mining town inhabited by some escapees from City 17."
"eli_lab.al_ravenholm02b"	"<clr:255,212,255>Früher konnten wir direkt bis Ravenholm durch. Das war eine alte Bergbausiedlung, bewohnt von ein paar Flüchtlingen aus City 17."
"[english]eli_lab.al_ravenholm02b"	"<clr:255,212,255>We used to be able to go right up there to Ravenholm.  It was an old mining town inhabited by some escapees from City 17."
"eli_lab.al_ravenholm06"	"<clr:255,212,255>Ha! Glaub mir, der Tunnel ist nicht grundlos gesperrt."
"[english]eli_lab.al_ravenholm06"	"<clr:255,212,255>Believe me, that tunnel is sealed for a reason. "
"eli_lab.al_scanners01"	"<clr:255,212,255>Was ist, Dog?"
"[english]eli_lab.al_scanners01"	"<clr:255,212,255>What is it, Dog? "
"eli_lab.al_scanners02"	"<clr:255,212,255>Oh verdammt! Was war das?"
"[english]eli_lab.al_scanners02"	"<clr:255,212,255>Oh my god!  What was that? "
"eli_lab.al_scanners03"	"<clr:255,212,255>Scanner!"
"[english]eli_lab.al_scanners03"	"<clr:255,212,255>Scanners! "
"eli_lab.al_scanners06"	"<clr:255,212,255>Oh! Die Combine scannen diesen Bereich!"
"[english]eli_lab.al_scanners06"	"<clr:255,212,255>The Combine's sweeping the area! "
"eli_lab.al_scanners07"	"<clr:255,212,255>Wir müssen zurück zum Labor. Komm schon, Gordon."
"[english]eli_lab.al_scanners07"	"<clr:255,212,255>We've gotta head back to the lab. Come on, Gordon. "
"eli_lab.al_scrapyard"	"<clr:255,212,255>So! Da wär'n wir. Der Schrottplatz."
"[english]eli_lab.al_scrapyard"	"<clr:255,212,255>So, here we are. The scrapyard. "
"eli_lab.al_seeifyoucanstack"	"<clr:255,212,255>Versuch, was zu stapeln, damit du rauf kannst."
"[english]eli_lab.al_seeifyoucanstack"	"<clr:255,212,255>See if you can stack some stuff to climb up here. "
"eli_lab.al_somethingbigger"	"<clr:255,212,255>Dog! Wirf was Größres!"
"[english]eli_lab.al_somethingbigger"	"<clr:255,212,255>Dog, throw something bigger. "
"eli_lab.al_somethingelse"	"<clr:255,212,255>Okay, Gordon. Versuchen wir was Neues."
"[english]eli_lab.al_somethingelse"	"<clr:255,212,255>Okay, Gordon, let's try something else. "
"eli_lab.al_soquickly01"	" "
"[english]eli_lab.al_soquickly01"	" "
"eli_lab.al_soquickly01_cc"	"<clr:255,212,255>Oh, Gordon! Die Vortigaunts sagten, du wärest hier! Wie hast du das nur so schnell zu Fuß geschafft?"
"[english]eli_lab.al_soquickly01_cc"	"<clr:255,212,255>Oh, Gordon! The vortigaunts said you were here! I can't believe you made it so quickly on foot. "
"eli_lab.al_soquickly02"	" "
"[english]eli_lab.al_soquickly02"	" "
"eli_lab.al_soquickly03"	" "
"[english]eli_lab.al_soquickly03"	" "
"eli_lab.al_standbackdog"	"<clr:255,212,255>Das reicht jetzt, Dog."
"[english]eli_lab.al_standbackdog"	"<clr:255,212,255>That's enough, Dog. "
"eli_lab.al_sweet"	"<clr:255,212,255>Klasse!"
"[english]eli_lab.al_sweet"	"<clr:255,212,255>Sweet! "
"eli_lab.al_takegord02"	"<clr:255,212,255>Dog, bring Gordon zum Ravenholm-Tunnel, dann komm wieder her und such' mich. Schneller!"
"[english]eli_lab.al_takegord02"	"<clr:255,212,255>Dog, take Gordon to the Ravenholm tunnel, then circle around and try to meet up with me. Hurry! "
"eli_lab.al_takeit"	"<clr:255,212,255>Nimm es."
"[english]eli_lab.al_takeit"	"<clr:255,212,255>Take it. "
"eli_lab.al_takethis"	"<clr:255,212,255>Nimm das."
"[english]eli_lab.al_takethis"	"<clr:255,212,255>Take this. "
"eli_lab.al_thisisdog01"	"<clr:255,212,255>Gordon, das ist Dog. Dad baute ihn damals, damit er auf mich aufpasst."
"[english]eli_lab.al_thisisdog01"	"<clr:255,212,255>Gordon, this is Dog. My Dad built him to protect me when I was a kid. "
"eli_lab.al_thisisgravgun"	"<clr:255,212,255>Das ist das Gravitron, von dem mein Vater sprach. Kannst es auch 'nulldimensionalen Energiefeldmanipulator' nennen, wenn es sein muss."
"[english]eli_lab.al_thisisgravgun"	"<clr:255,212,255>This is the gravity gun my father was talking about. You can call it the 'Zero Point Energy Field Manipulator' if you really want to. "
"eli_lab.al_throwanotherdog"	"<clr:255,212,255>Noch ein Wurf, Dog!"
"[english]eli_lab.al_throwanotherdog"	"<clr:255,212,255>Throw another, Dog. "
"eli_lab.al_throwitdog"	"<clr:255,212,255>Wirf es, Dog!"
"[english]eli_lab.al_throwitdog"	"<clr:255,212,255>Throw it, Dog. "
"eli_lab.al_throwtodog"	"<clr:255,212,255>Okay, Gordon. Jetzt wirf du was zu Dog, und lass ihn fangen."
"[english]eli_lab.al_throwtodog"	"<clr:255,212,255>Okay, Gordon, now you throw something to Dog and let him catch. "
"eli_lab.al_thyristor02"	"<clr:255,212,255>Denke, du hast bewiesen, dass du draußen zurechtkommst."
"[english]eli_lab.al_thyristor02"	"<clr:255,212,255>I guess you proved you can handle yourself out there. "
"eli_lab.al_trystacking"	"<clr:255,212,255>Versuch mal, Sachen zu stapeln. Nimm was mit dem Zweitabzug auf, und setze es damit auch wieder vorsichtig ab."
"[english]eli_lab.al_trystacking"	"<clr:255,212,255>Try stacking some things. Grab something with your secondary trigger, then press the same trigger again to drop it gently. "
"eli_lab.al_ugh"	"<clr:255,212,255>Ach. Lass uns gehen."
"[english]eli_lab.al_ugh"	"<clr:255,212,255>Let's get out of here. "
"eli_lab.al_usegravgun"	"<clr:255,212,255>Nimm das Gravitron dafür."
"[english]eli_lab.al_usegravgun"	"<clr:255,212,255>You'll need to use the gravity gun. "
"eli_lab.al_wasted01"	"<clr:255,212,255>Ich wurde abgelöst, damit ich Gordon sehen kann."
"[english]eli_lab.al_wasted01"	"<clr:255,212,255>The vortigaunts relieved me so I could come see Gordon. "
"eli_lab.al_wasted02"	"<clr:255,212,255>Ich sollte sowieso hier drinnen am Portal arbeiten."
"[english]eli_lab.al_wasted02"	"<clr:255,212,255>Anyway, I should be in here working on the portal. "
"eli_lab.al_wheresball"	"<clr:255,212,255>Wo ist der Ball, Dog?"
"[english]eli_lab.al_wheresball"	"<clr:255,212,255>Where's your ball, Dog? "
"eli_lab.al_yayhigh"	"<clr:255,212,255>Das erste Modell war nur so hoch. Seither habe ich ihn dauernd verbessert. Nicht wahr?"
"[english]eli_lab.al_yayhigh"	"<clr:255,212,255>First model was about yay-high. I've been adding to him ever since.  Haven't I, boy? "
"eli_lab.eli_alyxhoney"	"<clr:255,208,172><I>Alyx, Liebchen ..."
"[english]eli_lab.eli_alyxhoney"	"<clr:255,208,172><I>Alyx, honey... "
"eli_lab.eli_broke"	"<clr:255,208,172>Fürchte, er hat deinen Rekord gebrochen."
"[english]eli_lab.eli_broke"	"<clr:255,208,172>I believe he broke your record, honey. "
"eli_lab.eli_finesci"	"<clr:255,208,172>Gute Forscherin, Judith. Sie war für den Job bei Black Mesa im Gespräch, aber du wurdest wegen deiner Zeit in Innsbruck vorgezogen."
"[english]eli_lab.eli_finesci"	"<clr:255,208,172>Fine scientist, Judith. She was up for your job at Black Mesa but you edged her out with your Innsbruck experience. "
"eli_lab.eli_goodvort"	"<clr:255,208,172>Okay - gut - so weitermachen."
"[english]eli_lab.eli_goodvort"	"<clr:255,208,172>All right, good, you keep right on it. "
"eli_lab.eli_gordonwith"	"<clr:255,208,172><I>Ist Gordon noch bei dir?"
"[english]eli_lab.eli_gordonwith"	"<clr:255,208,172><I>Is Gordon still with you? "
"eli_lab.eli_gowithalyx01"	"<clr:255,208,172>Geh mit Alyx, Gordon. Sie passt auf dich auf."
"[english]eli_lab.eli_gowithalyx01"	"<clr:255,208,172>Go with Alyx, Gordon. She'll look after you. "
"eli_lab.eli_gowithalyx02"	"<clr:255,208,172>Geh schon, Gordon. Wir können später reden."
"[english]eli_lab.eli_gowithalyx02"	"<clr:255,208,172>Go ahead, Gordon, we'll catch up with you later. "
"eli_lab.eli_gowithalyx03"	"<clr:255,208,172>Geh zu, Gordon. Geh mit Alyx."
"[english]eli_lab.eli_gowithalyx03"	"<clr:255,208,172>Go on Gordon, go with Alyx. "
"eli_lab.eli_greeting"	"<clr:255,208,172>Gordon Freeman! Lass dich anschauen, Junge! Mein Gott, du hast dich keinen Tick verändert! Wie machst du das nur?"
"[english]eli_lab.eli_greeting"	"<clr:255,208,172>Gordon Freeman! Let me get a look at you, man! My God, you haven't changed one iota! How do you do it? "
"eli_lab.eli_handle"	"<clr:255,208,172>Gordon wird mit allem fertig ... du könntest die einzige Ausnahme sein."
"[english]eli_lab.eli_handle"	"<clr:255,208,172>There's nothing Gordon can't handle... with the possible exception of you. "
"eli_lab.eli_handle_b"	"<clr:255,208,172>Ha!"
"[english]eli_lab.eli_handle_b"	"<clr:255,208,172>Ha!"
"eli_lab.eli_ladies"	"<clr:255,208,172>[Räuspern] Alyx, warum nimmst du Gordon nicht mit und lässt ihn mit dem Gravitron üben."
"[english]eli_lab.eli_ladies"	"<clr:255,208,172>Ahem. Alyx, why don't you take Gordon along and give him some practice with the gravity gun. "
"eli_lab.eli_littlewhile"	"<clr:255,208,172>Bis nachher dann, Gordon."
"[english]eli_lab.eli_littlewhile"	"<clr:255,208,172>See you in a little while, Gordon. "
"eli_lab.eli_lookaround"	"<clr:255,208,172>Sieh dich ruhig um."
"[english]eli_lab.eli_lookaround"	"<clr:255,208,172>Feel free to look around "
"eli_lab.eli_lookgordon"	"<clr:255,208,172>Schau dir das an, Gordon."
"[english]eli_lab.eli_lookgordon"	"<clr:255,208,172>Take a look at this, Gordon. "
"eli_lab.eli_mit"	"<clr:255,208,172>Ganz genau. Leute mit MIT-Abschluss sind heutzutage knapp. Wir lassen dich vom Schutzanzug wieder in den Labormantel wechseln."
"[english]eli_lab.eli_mit"	"<clr:255,208,172>Right you are.  MIT graduates are few and far between these days.  We'll get you out of that hazard suit and back into your lab coat, where you belong. "
"eli_lab.eli_photo01"	"<clr:255,208,172>Du erinnerst dich an Azian, meine Frau, oder?"
"[english]eli_lab.eli_photo01"	"<clr:255,208,172>You remember my wife Azian, don't you? "
"eli_lab.eli_photo02"	"<clr:255,208,172>Dieses Bild und Alyx sind alles, was ich aus Black Mesa retten konnte."
"[english]eli_lab.eli_photo02"	"<clr:255,208,172>That picture, and Alyx, were all I managed to carry out of Black Mesa. "
"eli_lab.eli_portal01"	" "
"[english]eli_lab.eli_portal01"	" "
"eli_lab.eli_portal01_cc"	"<clr:255,208,172>Das Portal funktioniert fast wieder, aber ich könnte schon verstehen, wenn du es nicht als Erster testen willst."
"[english]eli_lab.eli_portal01_cc"	"<clr:255,208,172>We've almost got that portal working again, but I wouldn't blame you if you didn't volunteer for the next trial run. "
"eli_lab.eli_portal02"	" "
"[english]eli_lab.eli_portal02"	" "
"eli_lab.eli_safety"	"<clr:255,208,172><I>Wo bist du, Alyx?"
"[english]eli_lab.eli_safety"	"<clr:255,208,172><I>Where are you, Alyx? "
"eli_lab.eli_staytogether01"	"<clr:255,208,172><I>Bring Gordon hier raus! Geht an die Küste!"
"[english]eli_lab.eli_staytogether01"	"<clr:255,208,172><I>Take Gordon out of here! Head for the coast! "
"eli_lab.eli_staytogether02"	"<clr:255,208,172><I>Geht nicht durch Rav -"
"[english]eli_lab.eli_staytogether02"	"<clr:255,208,172><I>Do not go through Rav---"
"eli_lab.eli_surface"	" "
"[english]eli_lab.eli_surface"	" "
"eli_lab.eli_surface_b"	" "
"[english]eli_lab.eli_surface_b"	" "
"eli_lab.eli_surface_cc"	"<clr:255,208,172>Aaah, wann war das ... Du solltest doch nach der Resonanzreaktion Hilfe holen! Hm. Ich hätte nicht gedacht, dass du dafür so lange brauchst."
"[english]eli_lab.eli_surface_cc"	"<clr:255,208,172>Now, let's see.  The last time I saw you, I sent you up for help after the resonance cascade. I never thought it would take you this long to get back to me! "
"eli_lab.eli_thing"	"<clr:255,208,172>Wir wissen noch nicht, wozu es dient. Alyx bringt mir so allerlei."
"[english]eli_lab.eli_thing"	"<clr:255,208,172>We're still not sure what that does. Alyx brings in the strangest things. "
"eli_lab.eli_vilebiz01"	"<clr:255,208,172>Dr. Breen ..."
"[english]eli_lab.eli_vilebiz01"	"<clr:255,208,172>Dr. Breen... "
"eli_lab.eli_vilebiz02"	"<clr:255,208,172>Er ist jetzt offiziell für die ganze Angelegenheit verantwortlich."
"[english]eli_lab.eli_vilebiz02"	"<clr:255,208,172>He's the Administrator of this whole vile business now. "
"eli_lab.eli_vilebiz03"	"<clr:255,208,172>Er beendete den Siebenstundenkrieg und kapitulierte für die Erde."
"[english]eli_lab.eli_vilebiz03"	"<clr:255,208,172>He ended the Seven Hours War by managing Earth's surrender. "
"eli_lab.eli_vilebiz04"	"<clr:255,208,172>Die Combine gaben ihm dafür Macht."
"[english]eli_lab.eli_vilebiz04"	"<clr:255,208,172>The Combine rewarded him with power. "
"eli_lab.eli_wantyou"	"<clr:255,208,172><I>Gut. Ihr zwei solltet jetzt ..."
"[english]eli_lab.eli_wantyou"	"<clr:255,208,172><I>Good. I want you two to... "
"eli_lab.eli_welcometolab"	"<clr:255,208,172>Jedenfalls willkommen im Labor. Ist nicht Black Mesa, aber für uns ist es genug."
"[english]eli_lab.eli_welcometolab"	"<clr:255,208,172>Welcome to the lab anyway. It's not Black Mesa, but it's served us well enough. "
"eli_lab.mo_airlock01"	"<clr:220,255,198><I>Wir haben etwas."
"[english]eli_lab.mo_airlock01"	"<clr:220,255,198><I>We've got something. "
"eli_lab.mo_airlock02"	"<clr:220,255,198><I>Okay - es ... ist menschlich."
"[english]eli_lab.mo_airlock02"	"<clr:220,255,198><I>Okay, it's human. "
"eli_lab.mo_airlock03"	"<clr:220,255,198><I>Hallo?"
