"lang"
{
"Language"	"czech"
"[english]quest25006desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, DOC. IT'S PAULING. I'VE GOT A CONTRACT FOR YOU. ANYTHING GOES. 

<END TRANSCRIPT>

************"
"quest25006name0"	"Kontrakt pro Medica"
"[english]quest25006name0"	"Medic Contract"
"quest25006objectivedesc0"	"Jako Medic získej bod: %s1"
"[english]quest25006objectivedesc0"	"Score points as Medic: %s1"
"quest25006objectivedesc1"	"Asistuj überchargnutému Heavymu: %s1"
"[english]quest25006objectivedesc1"	"Get an assist with an Ubered Heavy: %s1"
"quest25006objectivedesc2"	"Při überchargi asistuj při zničení Sentry: %s1"
"[english]quest25006objectivedesc2"	"Assist in destroying a sentry while Ubered: %s1"
"quest25006objectivedesc3"	"Asistuj überchargnutému Demomanovi: %s1"
"[english]quest25006objectivedesc3"	"Get an assist with an Ubered Demoman: %s1"
"quest25007desc0"	"Pro dokončení tohoto kontraktu budeš muset jako Sniper splnit několik různých úkolů."
"[english]quest25007desc0"	"You will be required to complete various tasks as Sniper to complete this contract."
"quest25007desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

AHOJ, SNIPERE. JAK SE MAJÍ OVCE? [8 SEKUND TICHO] KONEC VYKECÁVÁNÍ. MÁM TU PRO TEBE PRÁCI.

<KONEC PŘEPISU>

************"
"[english]quest25007desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, SNIPER. SO YOU'RE A KIWI NOW, HUH? [00:08 SILENCE] RIGHT. ALLOTTED SMALL TALK TIME OVER. I'VE GOT WORK.

<END TRANSCRIPT>

************"
"quest25007desc2"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

SNIPERE. TADY PAULINGOVÁ. PŘESTAŇ SI POVÍDAT SÁM SE SEBOU A ZAČNI NĚCO DĚLAT. TŘEBA TENHLE KONTRAKT.

<KONEC PŘEPISU>

************"
"[english]quest25007desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

SNIPER. IT'S PAULING. STOP TALKING TO YOURSELF AND GET TO WORK. I'VE GOT A CONTRACT WITH YOUR NAME ON IT.

<END TRANSCRIPT>

************"
"quest25007name0"	"Kontrakt pro Snipera"
"[english]quest25007name0"	"Sniper Contract"
"quest25007objectivedesc0"	"Jako Sniper získej bod: %s1"
"[english]quest25007objectivedesc0"	"Score points as Sniper: %s1"
"quest25007objectivedesc1"	"Jako Sniper zabij nepřítele zásahem do těla (z přiblížení): %s1"
"[english]quest25007objectivedesc1"	"Scoped bodyshot kill as Sniper: %s1"
"quest25007objectivedesc2"	"Jako Sniper zabij nepřítele headshotem: %s1"
"[english]quest25007objectivedesc2"	"Headshot kill as Sniper: %s1"
"quest25007objectivedesc3"	"Jako Snipera zabij Medica: %s1"
"[english]quest25007objectivedesc3"	"Kill a Medic as Sniper: %s1"
"quest25007objectivedesc4"	"Jako Sniper zabij Heavyho: %s1"
"[english]quest25007objectivedesc4"	"Kill a Heavy as Sniper: %s1"
"quest25007objectivedesc5"	"Jako Sniper zabij Snipera: %s1"
"[english]quest25007objectivedesc5"	"Kill a Sniper as Sniper: %s1"
"quest25007objectivedesc6"	"Jako Sniper zabij nepřítele: %s1"
"[english]quest25007objectivedesc6"	"Get a kill as Sniper: %s1"
"quest25008desc0"	"Pro dokončení tohoto kontraktu budeš muset jako Spy splnit několik různých úkolů."
"[english]quest25008desc0"	"You will be required to complete various tasks as Spy to complete this contract."
"quest25008desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

SPYI? JEN MEZI NÁMI [4 SEKUNDY TICHO] VÁŽNĚ BY SIS MĚL VYPRAT TU KUKLU. ALESPOŇ JEDNOU. UŽ SE ZA TEBOU ZAČÍNAJÍ HOUFOVAT MOUCHY. ALE NEJDŘÍV TU PRO TEBE MÁM ÚKOL.

<KONEC PŘEPISU>

************"
"[english]quest25008desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

SPY? JUST BETWEEN YOU AND ME [00:04 SILENCE]  YOU SHOULD REALLY WASH THAT SKI MASK. LIKE, ONCE. THERE'S VISIBLE STINK LINES COMING OFF THAT THING. ANYWAY, I NEED A FAVOR.

<END TRANSCRIPT>

************"
"quest25008desc2"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

HALÓ, SPYI? [4 SEKUNDY TICHO] TY SE ASI PRÁVĚ NĚKDE PLÍŽÍŠ, CO? URČITĚ SE ZROVNA CHYSTÁŠ NĚKOHO ZAPÍCHNOUT, NEMÁM PRAVDU? [2 SEKUNDY TICHO] NEMŮŽE MĚ SLYŠET, ŽE NE? NERADA BYCH TI TO ZKAZILA.

<KONEC PŘEPISU>

************"
"[english]quest25008desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY SPY! [00:04 SILENCE] OH RIGHT. YOU'RE PROBABLY SNEAKING UP ON SOMEBODY. TO STAB THEM. OHH, I BET YOU'RE JUST ABOUT TO DO IT, TOO. [00:02 SILENCE] THEY CAN'T HEAR ME, CAN THEY? DO YOU HAVE VIDEO ON THIS THING?

<END TRANSCRIPT>

************"
"quest25008name0"	"Kontrakt pro Spye"
"[english]quest25008name0"	"Spy Contract"
"quest25008objectivedesc0"	"Jako Spy získej bod: %s1"
"[english]quest25008objectivedesc0"	"Score points as Spy: %s1"
"quest25008objectivedesc1"	"Znič budovu Sapperem: %s1"
"[english]quest25008objectivedesc1"	"Destroy a building with a Sapper: %s1"
"quest25008objectivedesc2"	"Zabij nepřítele backstabem: %s1"
"[english]quest25008objectivedesc2"	"Get a Backstab: %s1"
"quest25008objectivedesc3"	"Jako Spy zabij Medica: %s1"
"[english]quest25008objectivedesc3"	"Kill a Medic as Spy: %s1"
"quest25008objectivedesc4"	"Jako Spy zabij Engineera: %s1"
"[english]quest25008objectivedesc4"	"Kill an Engineer as Spy: %s1"
"quest25008objectivedesc5"	"Jako Spy zabij Sipera: %s1"
"[english]quest25008objectivedesc5"	"Kill a Sniper as Spy: %s1"
"quest25008objectivedesc6"	"Jako Spy zabij nepřítele: %s1"
"[english]quest25008objectivedesc6"	"Get a kill as Spy: %s1"
"quest25009desc0"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

ZDRAVÍM, CHLAPI. TADY PAULINGOVÁ. TENHLE KONTRAKT JE VE VODNÍ ELEKTRÁRNĚ. TAM SE VODA PŘEMĚŇUJE V ELEKTŘINU, TAK DO NIČEHO NESPADNĚTE NEBO Z VÁS ZBUDE JEN ELEKTŘINA. [5 SEKUND TICHO] TO ALE NEZNÍ VŮBEC ŠPATNĚ. ZMĚNA PLÁNU, SKOČTE DO PRVNÍ TURBÍNY, KTEROU UVIDÍTE.

<KONEC PŘEPISU>

************"
"[english]quest25009desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. THIS JOB'S AT A HYDROELECTRIC PLANT. IT TURNS WATER INTO ENERGY, SO DONT FALL INTO ANYTHING OR YOULL PROBABLY TURN INTO PURE ELECTRICITY. [00:05 SILENCE] ACTUALLY, THAT SOUNDS PRETTY GREAT. CHANGE OF PLAN, EVERYBODY JUMP INTO THE FIRST TURBINE YOU SEE.

<END TRANSCRIPT>

************"
"quest25009desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

MÁM PRO VÁS PRÁCI VE VODNÍ ELEKTRÁRNĚ. SCHÁZÍ JIM TAM ZAMĚSTNANCI, TAKŽE SE UJMETE SPRÁVY TURBÍN, ČERPADEL A OSTATNÍCH STROJŮ. ALE TEĎ VÁŽNĚ, VAŠÍM ÚKOLEM BUDE ZABÍT PÁR LIDÍ.

<KONEC PŘEPISU>

************"
"[english]quest25009desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

I GOT YOU A JOB AT A HYDROELECTRIC PLANT. IT'S NOT ACTING AT PEAK EFFICIENCY, SO I SIGNED YOU GUYS UP TO REPLACE ALL THE HYDROPOWER TURBINES, CIRCUIT BREAKERS, PUMPS, AND RELATED AUXILIARY EQUIPMENT . I'M KIDDING, I JUST NEED YOU TO GO THERE AND KILL PEOPLE.

<END TRANSCRIPT>

************"
"quest25009desc2"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

NAZDAR, CHLAPI. POTŘEBUJU VÁS VE VODNÍ ELEKTRÁRNĚ. NEPTEJTE SE PROČ, NEPOTŘEBUJETE TO VĚDĚT. NEVÍM TO ANI JÁ, POKUD VÁS TO UKLIDNÍ. TAK ŠUP. A NA NIC TAM NESAHEJTE.

<KONEC PŘEPISU>

************"
"[english]quest25009desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, GUYS. I NEED YOU TO GET TO A HYDROELECTRIC DAM. DONT ASK WHY, ITS ON A NEED-TO-KNOW BASIS. I DON'T KNOW EITHER, ACTUALLY. SO IT'S ON A NOBODY-KNOWS BASIS. ANYWAY, DON'T TOUCH ANYTHING.

<END TRANSCRIPT>

************"
"quest25009desc3"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

NAZDAR, CHLAPI, TADY PAULINGOVÁ. TENHLE KONTRAKT JE VE VODNÍ ELEKTRÁRNĚ. STŘÍLEJTE NA VŠE, CO SE POHNE. [4 SEKUNDY TICHO] KROMĚ ZAMĚSTNANCŮ, TI SE BUDOU HÝBAT. A VODY, TA BUDE HÝBAT TURBÍNOU. TAKY TAM BUDE BLIKAT HODNĚ SVĚTEL. [3 SEKUNDY TICHO] BERU ZPĚT TO STŘÍLENÍ NA VŠE, CO SE POHNE. NEŽ VYSTŘELÍTE, POŘÁDNĚ SI ROZMYSLETE, JESTLI JE TO VÁŠ CÍL.

<KONEC PŘEPISU>

************"
"[english]quest25009desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. THIS JOB'S AT A HYDROELECTRIC PLANT. SHOOT ANYTHING THAT MOVES. [00:04 SILENCE] EXCEPT THE PLANT WORKERS, I GUESS THEY'LL BE MOVING. AND THE WATER. THE TURBINES WILL BE MOVING TOO. LOTS OF BLINKING LIGHTS, PROBABLY. [00:03 SILENCE] ON SECOND THOUGHT, YOU'RE GOING TO WANT TO SHOOT VERY LITTLE OF WHAT'S MOVING. USE YOUR HEADS OUT THERE, FELLAS.

<END TRANSCRIPT>

************"
"quest25009name0"	"Kontrakt pro mapu Powerhouse"
"[english]quest25009name0"	"Powerhouse Contract"
"quest25009objectivedesc0"	"Zabij nepřítele na mapě Powerhouse: %s1"
"[english]quest25009objectivedesc0"	"Get a kill on Powerhouse: %s1"
"quest25009objectivedesc1"	"Zaber kontrolní bod na mapě Powerhouse: %s1"
"[english]quest25009objectivedesc1"	"Capture an objective on Powerhouse: %s1"
"quest25009objectivedesc2"	"Zabij nepřítele zabírajícího bod na mapě Powerhouse: %s1"
"[english]quest25009objectivedesc2"	"Kill an enemy capturing a point on Powerhouse: %s1"
"quest25009objectivedesc3"	"Vyhraj kolo na mapě Powerhouse: %s1"
"[english]quest25009objectivedesc3"	"Win a round on Powerhouse: %s1"
"quest25009objectivedesc4"	"Získej bod na mapě Powerhouse: %s1"
"[english]quest25009objectivedesc4"	"Score points on Powerhouse: %s1"
"quest25010desc0"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

DOBRÉ ZPRÁVY, CHLAPI. VENKU SNĚŽÍ A JE TAM ZIMA JAK NA SIBIŘI! TAKOVÁ ŠKODA, ŽE MUSÍTE JÍT DO PRÁCE, DOMA U KAMEN MUSÍ BÝT KRÁSNĚ.

<KONEC PŘEPISU>

************"
"[english]quest25010desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

GOOD NEWS, GUYS. IT'S A SNOW DAY. YOU STILL HAVE TO WORK THOUGH. BUT YOU GET TO DO IT WHILE YOU'RE FREEZING.

<END TRANSCRIPT>

************"
"quest25010desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

PAMATUJETE, JAK JSTE MI ŘÍKALI, ŽE UŽ VÁS NUDÍ TO VĚČNĚ HEZKÉ A TEPLÉ POČASÍ? TAK TEĎ SI UŽIJETE PRAVÝ OPAK.

<KONEC PŘEPISU>

************"
"[english]quest25010desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

TIME FOR A VACATION, GUYS. A VACATION FROM BEING WARM AND COMFORTABLE. WE'RE SENDING YOU NORTH.

<END TRANSCRIPT>

************"
"quest25010desc2"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

TAHLE MISE JE NA SEVERU, TAKŽE TAM BUDE ZIMA. ZABÍJENÍ LIDÍ VÁS ALE OHŘEJE, NEBOJTE.

<KONEC PŘEPISU>

************"
"[english]quest25010desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

IM NOT GONNA LIE TO YOU, GUYS, THIS PLACE IS COLD. JUST KEEP KILLING PEOPLE, IT'LL GET THE BLOOD MOVING.

<END TRANSCRIPT>

************"
"quest25010name0"	"Kontrakt pro mapu Snowplow"
"[english]quest25010name0"	"Snowplow Contract"
"quest25010objectivedesc0"	"Získej bod na mapě Snowplow: %s1"
"[english]quest25010objectivedesc0"	"Score points on Snowplow: %s1"
"quest25010objectivedesc1"	"Získej bod tlačením vozíku na mapě Snowplow: %s1"
"[english]quest25010objectivedesc1"	"Capture an objective on Snowplow: %s1"
"quest25010objectivedesc2"	"Ubraň kontrolní bod na mapě Snowplow: %s1"
"[english]quest25010objectivedesc2"	"Defend an objective on Snowplow: %s1"
"quest25010objectivedesc3"	"Vyhraj kolo na mapě Snowplow: %s1"
"[english]quest25010objectivedesc3"	"Win a round on Snowplow: %s1"
"quest25011desc0"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

NAZDAR, CHLAPI. JAK VÍTE, V TEUFORTU UŽ NENÍ KOHO ZABÍJET, TAK JSME VÁM SEHNALI PRÁCI NA BORNEU. MYSLÍM, ŽE JE TO POBLÍŽ [ZVUK OTÁČENÍ STRÁNEK, 6 SEKUND] TAK NIC, NENÍ.

<KONEC PŘEPISU>

************"
"[english]quest25011desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, GUYS. TEUFORT'S BEING FUMIGATED, SO WE FOUND YOU A JOB IN BORNEO. I THINK IT'S CLOSE BY, HOLD ON [SOUND OF PAGES FLIPPING, 00:06] NO IT IS NOT.

<END TRANSCRIPT>

************"
"quest25011desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

DOUFÁM, ŽE JSTE OČKOVANÍ, PROTOŽE TAHLE MISE BUDE V DŽUNGLI. A TAM JE VŠECHNO JEDOVATÉ. ZVÍŘATA, STROMY, PROSTĚ VŠECHNO. NEJLEPŠÍ BY BYLO TO TAM SPÁLIT NA POPEL. DRŽÍM VÁM PALCE.

<KONEC PŘEPISU>

************"
"[english]quest25011desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

I HOPE YOU'VE GOT ALL YOUR SHOTS, BECAUSE THIS NEXT CONTRACT'S IN THE MIDDLE OF A JUNGLE. AND EVERYTHING IN A JUNGLE IS POISONOUS. THE ANIMALS. THE TREES. PURE POISON. BURN IT DOWN WHILE YOU'RE THERE, WHY DONT YOU.

<END TRANSCRIPT>

************"
"quest25011name0"	"Kontrakt pro mapu Borneo"
"[english]quest25011name0"	"Borneo Contract"
"quest25011objectivedesc0"	"Získej bod na mapě Borneo: %s1"
"[english]quest25011objectivedesc0"	"Score points on Borneo: %s1"
"quest25011objectivedesc1"	"Získej bod tlačením vozíku na mapě Borneo: %s1"
"[english]quest25011objectivedesc1"	"Capture an objective on Borneo: %s1"
"quest25011objectivedesc2"	"Ubraň vozík na mapě Borneo: %s1"
"[english]quest25011objectivedesc2"	"Defend the cart on Borneo: %s1"
"quest25011objectivedesc3"	"Vyhraj kolo na mapě Borneo: %s1"
"[english]quest25011objectivedesc3"	"Win a round on Borneo: %s1"
"quest25012desc0"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

AHOJ, CHLAPI, TADY PAULINGOVÁ. MÁTE RÁDI JAPONSKO? POKUD ANO, TAK DOBŘE PRO VÁS, TEĎ SE TAM PODÍVÁTE A ZABIJETE PÁR LIDÍ. POKUD NE, MÁTE SMŮLU, STEJNĚ POJEDETE.

<KONEC PŘEPISU>

************"
"[english]quest25012desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. I HOPE YOU LIKE JAPAN, BECAUSE THAT'S WHERE YOU'RE GOING. AND I HOPE YOU LIKE KILLING PEOPLE IN JAPAN, BECAUSE THAT'S ALL YOU'LL BE DOING. 

<END TRANSCRIPT>

************"
"quest25012desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

NAZDAR, CHLAPI! PŘIPRAVTE SI PASY A ZABALTE SI KUFRY, JEDETE DO JAPONSKA! TAKY BYSTE SE MOHLI NAUČIT JÍST HŮLKAMA, AŤ NEDĚLÁTE OSTUDU.

<KONEC PŘEPISU>

************"
"[english]quest25012desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS. SADDLE UP! LOCK AND LOAD! DROP YOUR SOCKS AND GRAB YOUR WELL, GRAB YOUR SOCKS AND PUT THEM IN A SUITCAUSE, BECAUSE YOU'RE GOING TO JAPAN.

<END TRANSCRIPT>

************"
"quest25012name0"	"Kontrakt pro mapu Suijin"
"[english]quest25012name0"	"Suijin Contract"
"quest25012objectivedesc0"	"Získej bod na mapě Suijin: %s1"
"[english]quest25012objectivedesc0"	"Score points on Suijin: %s1"
"quest25012objectivedesc1"	"Ubraň kontrolní bod na mapě Suijin: %s1"
"[english]quest25012objectivedesc1"	"Defend the objective on Suijin: %s1"
"quest25012objectivedesc2"	"Zaber kontrolní bod na mapě Suijin: %s1"
"[english]quest25012objectivedesc2"	"Capture the objective on Suijin: %s1"
"quest25012objectivedesc3"	"Vyhraj kolo na mapě Suijin: %s1"
"[english]quest25012objectivedesc3"	"Win a round on Suijin: %s1"
"quest25013desc0"	"Pro dokončení tohoto kontraktu budeš muset na libovolné mapě za libovolnou třídu získat určitý počet bodů."
"[english]quest25013desc0"	"You will be required to score points on any map and as any class to complete this contract."
"quest25013desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

NASTAL ČAS NA MALÝ PRŮZKUM SCHOPNOSTÍ. DĚLEJTE VŠE JAKO VŽDY, ŽÁDNÝ STRES. MY SE JEN BUDEME DÍVAT A DOST MOŽNÁ POTOM NĚKOHO VYHODÍME.

<KONEC PŘEPISU>

************"
"[english]quest25013desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

PERFORMANCE REVIEW TIME, GUYS. GET OUT THERE AND DO WHAT YOU DO. NO PRESSURE. BUT WE'RE WATCHING AND PROBABLY SOMEONE'S GETTING FIRED.

<END TRANSCRIPT>

************"
"quest25013name0"	"Otevřený kontrakt"
"[english]quest25013name0"	"Open Contract"
"quest25013objectivedesc0"	"Získej bod: %s1"
"[english]quest25013objectivedesc0"	"Score points: %s1"
"quest25013objectivedesc1"	"Získej 10 bodů v jediném životě: %s1"
"[english]quest25013objectivedesc1"	"Score 10 points in a single life: %s1"
"quest25014desc0"	"Pro dokončení tohoto kontraktu budeš muset provést určitý počet zabití."
"[english]quest25014desc0"	"You will be required to earn kills to complete this contract"
"quest25014desc1"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

DNES JSEM ZJISTILA, ŽE SE BLÍŽÍ DATUM SPOTŘEBY NAŠICH ZÁSOB NEHAŠENÉHO VÁPNA. TAK POTŘEBUJU SPOUSTU MRTVOL, ABYCH HO MOHLA SDĚLAT.

<KONEC PŘEPISU>

************"
"[english]quest25014desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

WE'VE GOT TO GET RID OF SOME QUICKLIME FAST, GUYS. WE STOLE IT FROM THE JAPANESE MAFIA AND THEY'RE COMING FOR IT. SO I NEED A HUGE PILE OF BODIES ON THIS ONE.

<END TRANSCRIPT>

************"
"quest25014desc2"	"************

KONTRAKT OD SPOLEČNOSTI MANNCO

MÁTE 1 NOVOU ZPRÁVU 
ID ZPRÁVY: <915PAULING>

ZPRACOVÁNÍ...

************

CHLAPI, DNESKA NA VÁS MÁM SPECIÁLNÍ PROSBU. POTŘEBUJEME HROMADU MRTVOL, KTERÁ BUDE VIDĚT Z VESMÍRU. A TO DOSLOVA. ADMINISTRÁTORKA CHCE VYDĚSIT NĚJAKÉ SOVĚTSKÉ ASTRONAUTY.

<KONEC PŘEPISU>

************"
"[english]quest25014desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

WE NEED A BIG KILL-COUNT ON THIS ONE, GUYS. I WANT TO BE ABLE TO SEE THE PILE OF BODIES FROM SPACE. LITERALLY. ADMINISTRATOR'S TRYING TO INTIMIDATE SOME SOVIET ASTRONAUTS.

<END TRANSCRIPT>

************"
"quest25014name0"	"Kontrakt na zabití"
"[english]quest25014name0"	"Kill Contract"
"quest25014objectivedesc0"	"Zabij nepřítele: %s1"
"[english]quest25014objectivedesc0"	"Get a kill: %s1"
"quest25014objectivedesc1"	"Zabij 5 nepřátel v jediném životě: %s1"
"[english]quest25014objectivedesc1"	"Get 5 kills in a single life: %s1"
"quest25014objectivedesc10"	"Zabij Spye: %s1"
"[english]quest25014objectivedesc10"	"Kill a Spy: %s1"
"quest25014objectivedesc2"	"Zabij Scouta: %s1"
"[english]quest25014objectivedesc2"	"Kill a Scout: %s1"
"quest25014objectivedesc3"	"Zabij Soldiera: %s1"
"[english]quest25014objectivedesc3"	"Kill a Soldier: %s1"
"quest25014objectivedesc4"	"Zabij Pyra: %s1"
"[english]quest25014objectivedesc4"	"Kill a Pyro: %s1"
"quest25014objectivedesc5"	"Zabij Demomana: %s1"
"[english]quest25014objectivedesc5"	"Kill a Demoman: %s1"
"quest25014objectivedesc6"	"Zabij Heavyho: %s1"
"[english]quest25014objectivedesc6"	"Kill a Heavy: %s1"
"quest25014objectivedesc7"	"Zabij Engineera: %s1"
"[english]quest25014objectivedesc7"	"Kill an Engineer: %s1"
"quest25014objectivedesc8"	"Zabij Medica: %s1"
"[english]quest25014objectivedesc8"	"Kill a Medic: %s1"
"quest25014objectivedesc9"	"Zabij Snipera: %s1"
"[english]quest25014objectivedesc9"	"Kill a Sniper: %s1"
"questname25000"	"Úkol pro Scouta"
"[english]questname25000"	"Scout Quest"
"questname25001"	"Úkol pro Soldiera"
"[english]questname25001"	"Soldier Quest"
"questname25002"	"Úkol pro Pyra"
"[english]questname25002"	"Pyro Quest"
"questname25003"	"Úkol pro Demomana"
"[english]questname25003"	"Demoman Quest"
"questname25004"	"Úkol pro Heavyho"
"[english]questname25004"	"Heavy Quest"
"questname25005"	"Úkol pro Engineera"
"[english]questname25005"	"Engineer Quest"
"questname25006"	"Úkol pro Medica"
"[english]questname25006"	"Medic Quest"
"questname25007"	"Úkol pro Snipera"
"[english]questname25007"	"Sniper Quest"
"questname25008"	"Úkol pro Spye"
"[english]questname25008"	"Spy Quest"
"questname25009"	"Úkol pro mapu Powerhouse"
"[english]questname25009"	"Powerhouse Quest"
"questname25010"	"Úkol pro mapu Snowplow"
"[english]questname25010"	"Snowplow Quest"
"questname25011"	"Úkol pro mapu Borneo"
"[english]questname25011"	"Borneo Quest"
"questname25012"	"Úkol pro mapu Suijin"
"[english]questname25012"	"Suijin Quest"
"questname25013"	"Kontrolor bodů"
"[english]questname25013"	"Point Grind"
"questname25014"	"Lovec hlav"
"[english]questname25014"	"Head hunter"
"quest25000objectivedesc10"	"Jako Scout zabij omráčeného nepřítele: %s1"
"[english]quest25000objectivedesc10"	"Kill a stunned enemy as Scout: %s1"
"quest25000objectivedesc11"	"Jako Scout se vyhni 100 bodům poškození: %s1"
"[english]quest25000objectivedesc11"	"Prevent 100 damage as Scout: %s1"
"quest25000objectivedesc12"	"Zabij nepřítele mini-kritickým zásahem: %s1"
"[english]quest25000objectivedesc12"	"Minicrit kill: %s1"
"quest25000objectivedesc7"	"Jako Scout zabij nepřítele při trojitém skoku: %s1"
