"lang"
{
"Language"	"french"
"4_25117_field { field_number: 6 }"	"Terminez divers objectifs en tant que Demoman pour remplir ce contrat."
"[english]4_25117_field { field_number: 6 }"	"You will be required to complete various tasks as Demoman to complete this contract."
"4_25118_field { field_number: 5 }"	"Heavy expert"
"[english]4_25118_field { field_number: 5 }"	"Expert Heavy"
"4_25118_field { field_number: 6 }"	"Terminez divers objectifs en tant que Heavy pour remplir ce contrat."
"[english]4_25118_field { field_number: 6 }"	"You will be required to complete various tasks as Demoman to complete this contract."
"4_25119_field { field_number: 5 }"	"Engineer expert"
"[english]4_25119_field { field_number: 5 }"	"Expert Engineer"
"4_25119_field { field_number: 6 }"	"Terminez divers objectifs en tant que Engineer pour remplir ce contrat."
"[english]4_25119_field { field_number: 6 }"	"You will be required to complete various tasks as Demoman to complete this contract."
"4_25133_field { field_number: 5 }"	"Le Back Scatter"
"[english]4_25133_field { field_number: 5 }"	"The Back Scatter"
"4_25134_field { field_number: 5 }"	"Le Phlogistinateur"
"[english]4_25134_field { field_number: 5 }"	"The Phlogistinator"
"4_25148_field { field_number: 5 }"	"Le fusil à pompe"
"[english]4_25148_field { field_number: 5 }"	"The Shotgun"
"4_25162_field { field_number: 5 }"	"Scout avancé"
"[english]4_25162_field { field_number: 5 }"	"Advanced Scout"
"4_25162_field { field_number: 6 }"	"Terminez divers objectifs en tant que Scout pour remplir ce contrat."
"[english]4_25162_field { field_number: 6 }"	"Complete various tasks as Scout to complete this contract."
"4_25163_field { field_number: 5 }"	"Soldier avancé"
"[english]4_25163_field { field_number: 5 }"	"Advanced Soldier"
"4_25163_field { field_number: 6 }"	"Terminez divers objectifs en tant que Soldier pour remplir ce contrat."
"[english]4_25163_field { field_number: 6 }"	"You will be required to complete various tasks as Soldier to complete this contract."
"4_25164_field { field_number: 5 }"	"Pyro avancé"
"[english]4_25164_field { field_number: 5 }"	"Advanced Pyro"
"4_25164_field { field_number: 6 }"	"Terminez divers objectifs en tant que Pyro pour remplir ce contrat."
"[english]4_25164_field { field_number: 6 }"	"You will be required to complete various tasks as Pyro to complete this contract."
"4_25165_field { field_number: 5 }"	"Scout expert"
"[english]4_25165_field { field_number: 5 }"	"Expert Scout"
"4_25165_field { field_number: 6 }"	"Terminez divers objectifs en tant que Scout pour remplir ce contrat."
"[english]4_25165_field { field_number: 6 }"	"Complete various tasks as Scout to complete this contract."
"4_25166_field { field_number: 5 }"	"Soldier expert"
"[english]4_25166_field { field_number: 5 }"	"Expert Soldier"
"4_25166_field { field_number: 6 }"	"Terminez divers objectifs en tant que Soldier pour remplir ce contrat."
"[english]4_25166_field { field_number: 6 }"	"You will be required to complete various tasks as Soldier to complete this contract."
"4_25167_field { field_number: 5 }"	"Pyro expert"
"[english]4_25167_field { field_number: 5 }"	"Expert Pyro"
"4_25167_field { field_number: 6 }"	"Terminez divers objectifs en tant que Pyro pour remplir ce contrat."
"[english]4_25167_field { field_number: 6 }"	"You will be required to complete various tasks as Pyro to complete this contract."
"4_25181_field { field_number: 5 }"	"Spy avancé"
"[english]4_25181_field { field_number: 5 }"	"Advanced Spy"
"4_25181_field { field_number: 6 }"	"Terminez divers objectifs en tant que Spy pour remplir ce contrat."
"[english]4_25181_field { field_number: 6 }"	"You will be required to complete various tasks as Spy to complete this contract."
"4_25182_field { field_number: 5 }"	"Medic avancé"
"[english]4_25182_field { field_number: 5 }"	"Advanced Medic"
"4_25182_field { field_number: 6 }"	"Terminez divers objectifs en tant que Medic pour remplir ce contrat."
"[english]4_25182_field { field_number: 6 }"	"You will be required to complete various tasks as Medic to complete this contract."
"4_25184_field { field_number: 5 }"	"Sniper avancé"
"[english]4_25184_field { field_number: 5 }"	"Advanced Sniper"
"4_25184_field { field_number: 6 }"	"Terminez divers objectifs en tant que Sniper pour remplir ce contrat."
"[english]4_25184_field { field_number: 6 }"	"You will be required to complete various tasks as Sniper to complete this contract."
"4_25187_field { field_number: 5 }"	"Spy expert"
"[english]4_25187_field { field_number: 5 }"	"Expert Spy"
"4_25187_field { field_number: 6 }"	"Terminez divers objectifs en tant que Spy pour remplir ce contrat."
"[english]4_25187_field { field_number: 6 }"	"You will be required to complete various tasks as Spy to complete this contract."
"4_25188_field { field_number: 5 }"	"Medic expert"
"[english]4_25188_field { field_number: 5 }"	"Expert Medic"
"4_25188_field { field_number: 6 }"	"Terminez divers objectifs en tant que Medic pour remplir ce contrat."
"[english]4_25188_field { field_number: 6 }"	"You will be required to complete various tasks as Medic to complete this contract."
"4_25189_field { field_number: 5 }"	"Sniper expert"
"[english]4_25189_field { field_number: 5 }"	"Expert Sniper"
"4_25189_field { field_number: 6 }"	"Terminez divers objectifs en tant que Sniper pour remplir ce contrat."
"[english]4_25189_field { field_number: 6 }"	"You will be required to complete various tasks as Sniper to complete this contract."
"4_25203_field { field_number: 5 }"	"Le grand gagnant"
"[english]4_25203_field { field_number: 5 }"	"The Big Earner"
"4_25217_field { field_number: 5 }"	"L'amputateur"
"[english]4_25217_field { field_number: 5 }"	"The Amputator"
"4_25231_field { field_number: 5 }"	"2Fort"
"[english]4_25231_field { field_number: 5 }"	"2Fort"
"4_25231_field { field_number: 6 }"	"Terminez divers objectifs sur 2Fort pour remplir ce contrat."
"[english]4_25231_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25245_field { field_number: 5 }"	"Upward"
"[english]4_25245_field { field_number: 5 }"	"Upward"
"4_25245_field { field_number: 6 }"	"Terminez divers objectifs sur Upward pour remplir ce contrat."
"[english]4_25245_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25246_field { field_number: 5 }"	"Goldrush"
"[english]4_25246_field { field_number: 5 }"	"Goldrush"
"4_25246_field { field_number: 6 }"	"Terminez divers objectifs sur Goldrush pour remplir ce contrat."
"[english]4_25246_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25247_field { field_number: 5 }"	"Suijin"
"[english]4_25247_field { field_number: 5 }"	"Suijin"
"4_25247_field { field_number: 6 }"	"Terminez divers objectifs sur Suijin pour remplir ce contrat."
"[english]4_25247_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25248_field { field_number: 5 }"	"Badwater"
"[english]4_25248_field { field_number: 5 }"	"Badwater"
"4_25248_field { field_number: 6 }"	"Terminez divers objectifs sur Badwater pour remplir ce contrat."
"[english]4_25248_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25249_field { field_number: 5 }"	"Hightower"
"[english]4_25249_field { field_number: 5 }"	"Hightower"
"4_25249_field { field_number: 6 }"	"Terminez divers objectifs sur Hightower pour remplir ce contrat."
"[english]4_25249_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25250_field { field_number: 5 }"	"Harvest"
"[english]4_25250_field { field_number: 5 }"	"Harvest"
"4_25250_field { field_number: 6 }"	"Terminez divers objectifs sur Harvest pour remplir ce contrat."
"[english]4_25250_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25251_field { field_number: 5 }"	"Dustbowl"
"[english]4_25251_field { field_number: 5 }"	"Dustbowl"
"4_25251_field { field_number: 6 }"	"Terminez divers objectifs sur Dustbowl pour remplir ce contrat."
"[english]4_25251_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25252_field { field_number: 5 }"	"Turbine"
"[english]4_25252_field { field_number: 5 }"	"Turbine"
"4_25252_field { field_number: 6 }"	"Terminez divers objectifs sur Turbine pour remplir ce contrat."
"[english]4_25252_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25267_field { field_number: 5 }"	"Banana Bay"
"[english]4_25267_field { field_number: 5 }"	"Banana Bay"
"4_25267_field { field_number: 6 }"	"Terminez divers objectifs sur Banana Bay pour remplir ce contrat."
"[english]4_25267_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25268_field { field_number: 5 }"	"Mossrock"
"[english]4_25268_field { field_number: 5 }"	"Mossrock"
"4_25268_field { field_number: 6 }"	"Terminez divers objectifs sur Mossrock pour remplir ce contrat."
"[english]4_25268_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25269_field { field_number: 5 }"	"Lazarus"
"[english]4_25269_field { field_number: 5 }"	"Lazarus"
"4_25269_field { field_number: 6 }"	"Terminez divers objectifs sur Lazarus pour remplir ce contrat."
"[english]4_25269_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"4_25270_field { field_number: 5 }"	"La banane"
"[english]4_25270_field { field_number: 5 }"	"The Banana"
"4_25271_field { field_number: 5 }"	"Brazil"
"[english]4_25271_field { field_number: 5 }"	"Brazil"
"4_25271_field { field_number: 6 }"	"Terminez divers objectifs sur Brazil pour remplir ce contrat."
"[english]4_25271_field { field_number: 6 }"	"You will be required to complete various tasks on Lair to complete this contract."
"5_1000_field { field_number: 2 }"	"Tuez un ennemi sur Powerhouse : %s1"
"[english]5_1000_field { field_number: 2 }"	"Get a kill on Powerhouse: %s1"
"5_1001_field { field_number: 2 }"	"Capturez un objectif sur Powerhouse : %s1"
"[english]5_1001_field { field_number: 2 }"	"Capture an objective on Powerhouse: %s1"
"5_1002_field { field_number: 2 }"	"Tuez un ennemi en train de capturer un point sur Powerhouse : %s1"
"[english]5_1002_field { field_number: 2 }"	"Kill an enemy capturing a point on Powerhouse: %s1"
"5_1003_field { field_number: 2 }"	"Remportez une manche sur Powerhouse : %s1"
"[english]5_1003_field { field_number: 2 }"	"Win a round on Powerhouse: %s1"
"5_1004_field { field_number: 2 }"	"Marquez des points sur Powerhouse : %s1"
"[english]5_1004_field { field_number: 2 }"	"Score points on Powerhouse: %s1"
"5_100_field { field_number: 2 }"	"Marquez des points en tant que Scout : %s1"
"[english]5_100_field { field_number: 2 }"	"Score points as Scout: %s1"
"5_101_field { field_number: 2 }"	"Tuez pendant un saut en tant que Scout : %s1"
"[english]5_101_field { field_number: 2 }"	"Kill while mid-jump as Scout: %s1"
"5_102_field { field_number: 2 }"	"Tuez un Demoman en tant que Scout : %s1"
"[english]5_102_field { field_number: 2 }"	"Kill a Demoman as Scout: %s1"
"5_103_field { field_number: 2 }"	"Capturez un objectif en tant que Scout : %s1"
"[english]5_103_field { field_number: 2 }"	"Capture an objective as Scout: %s1"
"5_104_field { field_number: 2 }"	"Victimes en tant que Scout : %s1"
"[english]5_104_field { field_number: 2 }"	"Kill as Scout: %s1"
"5_105_field { field_number: 2 }"	"Tuez un Medic en tant que Scout : %s1"
"[english]5_105_field { field_number: 2 }"	"Kill a Medic as Scout: %s1"
"5_107_field { field_number: 2 }"	"Victimes avec le Rafraîchisseur lors d'un triple saut : %s1"
"[english]5_107_field { field_number: 2 }"	"Kill with The Soda Popper while triple-jumping: %s1"
"5_108_field { field_number: 2 }"	"Soignez 100 points de vie en tant que Scout : %s1"
"[english]5_108_field { field_number: 2 }"	"Heal 100 health as Scout: %s1"
"5_109_field { field_number: 2 }"	"Tuez un ennemi souffrant d'une hémorragie en tant que Scout : %s1"
"[english]5_109_field { field_number: 2 }"	"Kill a bleeding enemy as Scout: %s1"
"5_1100_field { field_number: 2 }"	"Marquez des points sur Snowplow : %s1"
"[english]5_1100_field { field_number: 2 }"	"Score points on Snowplow: %s1"
"5_1101_field { field_number: 2 }"	"Capturez un objectif sur Snowplow : %s1"
"[english]5_1101_field { field_number: 2 }"	"Capture an objective on Snowplow: %s1"
"5_1102_field { field_number: 2 }"	"Défendez un objectif sur Snowplow : %s1"
"[english]5_1102_field { field_number: 2 }"	"Defend an objective on Snowplow: %s1"
"5_1103_field { field_number: 2 }"	"Remportez une manche sur Snowplow : %s1"
"[english]5_1103_field { field_number: 2 }"	"Win a round on Snowplow: %s1"
"5_110_field { field_number: 2 }"	"Tuez un ennemi étourdi en tant que Scout : %s1"
"[english]5_110_field { field_number: 2 }"	"Kill a stunned enemy as Scout: %s1"
"5_111_field { field_number: 2 }"	"Évitez 100 dégâts en tant que Scout : %s1"
"[english]5_111_field { field_number: 2 }"	"Prevent 100 damage as Scout: %s1"
"5_112_field { field_number: 2 }"	"Victimes d'un mini-crit : %s1"
"[english]5_112_field { field_number: 2 }"	"Minicrit kill: %s1"
"5_1200_field { field_number: 2 }"	"Marquez des points sur Borneo : %s1"
"[english]5_1200_field { field_number: 2 }"	"Score points on Borneo: %s1"
"5_1201_field { field_number: 2 }"	"Capturez un objectif sur Borneo : %s1"
"[english]5_1201_field { field_number: 2 }"	"Capture an objective on Borneo: %s1"
"5_1202_field { field_number: 2 }"	"Défendez le chariot sur Borneo : %s1"
"[english]5_1202_field { field_number: 2 }"	"Defend the cart on Borneo: %s1"
"5_1203_field { field_number: 2 }"	"Remportez une manche sur Borneo : %s1"
"[english]5_1203_field { field_number: 2 }"	"Win a round on Borneo: %s1"
"5_1300_field { field_number: 2 }"	"Marquez des points sur Suijin : %s1"
"[english]5_1300_field { field_number: 2 }"	"Score points on Suijin: %s1"
"5_1301_field { field_number: 2 }"	"Défendez l'objectif sur Suijin : %s1"
"[english]5_1301_field { field_number: 2 }"	"Defend the objective on Suijin: %s1"
"5_1302_field { field_number: 2 }"	"Capturez l'objectif sur Suijin : %s1"
"[english]5_1302_field { field_number: 2 }"	"Capture the objective on Suijin: %s1"
"5_1303_field { field_number: 2 }"	"Remportez une manche sur Suijin : %s1"
"[english]5_1303_field { field_number: 2 }"	"Win a round on Suijin: %s1"
"5_1400_field { field_number: 2 }"	"Marquez des points : %s1"
"[english]5_1400_field { field_number: 2 }"	"Score points: %s1"
"5_1401_field { field_number: 2 }"	"Marquez 10 points en une seule vie : %s1"
"[english]5_1401_field { field_number: 2 }"	"Score 10 points in a single life: %s1"
"5_1402_field { field_number: 2 }"	"Soyez le meilleur joueur à la fin d'une manche : %s1"
"[english]5_1402_field { field_number: 2 }"	"Be an MVP at the end of a round: %s1"
"5_1500_field { field_number: 2 }"	"Tuez un ennemi : %s1"
"[english]5_1500_field { field_number: 2 }"	"Get a kill: %s1"
"5_1501_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie : %s1"
"[english]5_1501_field { field_number: 2 }"	"Get 5 kills in a single life: %s1"
"5_1502_field { field_number: 2 }"	"Tuez un Scout : %s1"
"[english]5_1502_field { field_number: 2 }"	"Kill a Scout: %s1"
"5_1503_field { field_number: 2 }"	"Tuez un Soldier : %s1"
"[english]5_1503_field { field_number: 2 }"	"Kill a Soldier: %s1"
"5_1504_field { field_number: 2 }"	"Tuez un Pyro : %s1"
"[english]5_1504_field { field_number: 2 }"	"Kill a Pyro: %s1"
"5_1505_field { field_number: 2 }"	"Tuez un Demoman : %s1"
"[english]5_1505_field { field_number: 2 }"	"Kill a Demoman: %s1"
"5_1506_field { field_number: 2 }"	"Tuez un Heavy : %s1"
"[english]5_1506_field { field_number: 2 }"	"Kill a Heavy: %s1"
"5_1507_field { field_number: 2 }"	"Tuez un Engineer : %s1"
"[english]5_1507_field { field_number: 2 }"	"Kill an Engineer: %s1"
"5_1508_field { field_number: 2 }"	"Tuez un Medic : %s1"
"[english]5_1508_field { field_number: 2 }"	"Kill a Medic: %s1"
"5_1509_field { field_number: 2 }"	"Tuez un Sniper : %s1"
"[english]5_1509_field { field_number: 2 }"	"Kill a Sniper: %s1"
"5_1510_field { field_number: 2 }"	"Tuez un Spy : %s1"
"[english]5_1510_field { field_number: 2 }"	"Kill a Spy: %s1"
"5_1601_field { field_number: 2 }"	"Victime(s) zitrouillée(s) : %s1"
"[english]5_1601_field { field_number: 2 }"	"Crumpkin kill: %s1"
"5_1602_field { field_number: 2 }"	"Ramassez une zitrouille : %s1"
"[english]5_1602_field { field_number: 2 }"	"Pickup a Crumpkin: %s1"
"5_1603_field { field_number: 2 }"	"Tuez un ennemi effrayé : %s1"
"[english]5_1603_field { field_number: 2 }"	"Kill a Yikes'd enemy: %s1"
"5_1604_field { field_number: 2 }"	"Victimes de la citrouille explosive : %s1"
"[english]5_1604_field { field_number: 2 }"	"Pumpkin bomb kill: %s1"
"5_1605_field { field_number: 2 }"	"Tuez le CTC : %s1"
"[english]5_1605_field { field_number: 2 }"	"Kill HHH: %s1"
"5_1606_field { field_number: 2 }"	"Tuez Merasmus : %s1"
"[english]5_1606_field { field_number: 2 }"	"Kill Merasmus: %s1"
"5_1607_field { field_number: 2 }"	"Tuez Monoculus : %s1"
"[english]5_1607_field { field_number: 2 }"	"Kill Monoculus: %s1"
"5_1608_field { field_number: 2 }"	"Échappez-vous de l'îlot Trésor sur Eyeaduct : %s1"
"[english]5_1608_field { field_number: 2 }"	"Escape Loot Island on Eyeaduct: %s1"
"5_1609_field { field_number: 2 }"	"Jouez à chat et touchez un joueur dans Mann Manor : %s1"
"[english]5_1609_field { field_number: 2 }"	"Tag a player as 'IT' on Mann Manor: %s1"
"5_1610_field { field_number: 2 }"	"Tuez un ennemi au purgatoire dans Eyeaduct : %s1"
"[english]5_1610_field { field_number: 2 }"	"Kill an enemy in Purgatory in Eyeaduct: %s1"
"5_1611_field { field_number: 2 }"	"Échappez-vous de l'île aux crânes sur Ghost Fort : %s1"
"[english]5_1611_field { field_number: 2 }"	"Escape Skull Island on Ghost Fort: %s1"
"5_1612_field { field_number: 2 }"	"Étourdissez Merasmus à l'aide d'une tête de bombe : %s1"
"[english]5_1612_field { field_number: 2 }"	"Stun Merasmus with a Bomb Head: %s1"
"5_1613_field { field_number: 2 }"	"Trouvez où se cache Merasmus : %s1"
"[english]5_1613_field { field_number: 2 }"	"Find the prop Merasmus is hiding in: %s1"
"5_1614_field { field_number: 2 }"	"Tuez un ennemi en enfer sur Helltower : %s1"
"[english]5_1614_field { field_number: 2 }"	"Kill an enemy in Hell on Hell Tower: %s1"
"5_1615_field { field_number: 2 }"	"Tuez un squelette sur Helltower : %s1"
"[english]5_1615_field { field_number: 2 }"	"Kill a Skeleton on Hell Tower: %s1"
"5_1616_field { field_number: 2 }"	"Traversez le pont spectral sur Helltower : %s1"
"[english]5_1616_field { field_number: 2 }"	"Cross the Spectral Bridge on Hell Tower: %s1"
"5_1617_field { field_number: 2 }"	"Échappez-vous de l'enfer sur Helltower : %s1"
"[english]5_1617_field { field_number: 2 }"	"Escape Hell on Hell Tower: %s1"
"5_1618_field { field_number: 2 }"	"Remportez un mini-jeu d'auto-tamponneuse : %s1"
"[english]5_1618_field { field_number: 2 }"	"Win a Bumper Kart minigame: %s1"
"5_1619_field { field_number: 2 }"	"Ranimez un fantôme sur les auto-tamponneuses : %s1"
"[english]5_1619_field { field_number: 2 }"	"Revive a Ghost in Bumper Karts: %s1"
"5_1620_field { field_number: 2 }"	"Collectez un canard sur les auto-tamponneuses : %s1"
"[english]5_1620_field { field_number: 2 }"	"Collect a Duck in Bumper Karts: %s1"
"5_1621_field { field_number: 2 }"	"Tuez un ennemi avec une auto-tamponneuse : %s1"
"[english]5_1621_field { field_number: 2 }"	"Bump an enemy to death: %s1"
"5_1622_field { field_number: 2 }"	"Collectez une âme dans Eyeaduct : %s1"
"[english]5_1622_field { field_number: 2 }"	"Collect a soul on Eyeaduct: %s1"
"5_1701_field { field_number: 2 }"	"Tuez Merasmus dans Ghost Fort : %s1"
"[english]5_1701_field { field_number: 2 }"	"Kill Merasmus on Ghost Fort: %s1"
"5_1801_field { field_number: 2 }"	"Tuez Monoculus sur Eyeaduct : %s1"
"[english]5_1801_field { field_number: 2 }"	"Kill Monoculus on Eyeaduct: %s1"
"5_1901_field { field_number: 2 }"	"Tuez le Cavalier sans Tête et sans Cheval sur Mann Manor : %s1"
"[english]5_1901_field { field_number: 2 }"	"Kill the Horseless Headless Horsemann on Mann Manor: %s1"
"5_2001_field { field_number: 2 }"	"Tuez un ennemi sur l'îlot Trésor : %s1"
"[english]5_2001_field { field_number: 2 }"	"Kill an enemy on Loot Island: %s1"
"5_2002_field { field_number: 2 }"	"Échappez-vous de Purgatory : %s1"
"[english]5_2002_field { field_number: 2 }"	"Escape from Purgatory: %s1"
"5_2007_field { field_number: 2 }"	"Récupérez des âmes sur Eyeaduct : %s1"
"[english]5_2007_field { field_number: 2 }"	"Collect souls on Eyeaduct: %s1"
"5_200_field { field_number: 2 }"	"Marquez des points en tant que Soldier : %s1"
"[english]5_200_field { field_number: 2 }"	"Score points as Soldier: %s1"
"5_201_field { field_number: 2 }"	"Victimes faites avec l'arme secondaire en tant que Soldier : %s1"
"[english]5_201_field { field_number: 2 }"	"Secondary weapon kill as Soldier: %s1"
"5_202_field { field_number: 2 }"	"Victimes lors d'un saut explosif en tant que Soldier : %s1"
"[english]5_202_field { field_number: 2 }"	"Kill while blast jumping as Soldier: %s1"
"5_204_field { field_number: 2 }"	"Tuez une cible aérienne avec votre arme secondaire : %s1"
"[english]5_204_field { field_number: 2 }"	"Kill an airborne target with your secondary: %s1"
"5_205_field { field_number: 2 }"	"Effectuez un tir direct avec une roquette : %s1"
"[english]5_205_field { field_number: 2 }"	"Get a direct hit with a rocket: %s1"
"5_207_field { field_number: 2 }"	"Victimes d'un mini-crit en tant que Soldier : %s1"
"[english]5_207_field { field_number: 2 }"	"Minicrit kill as Soldier: %s1"
"5_208_field { field_number: 2 }"	"Soignez 200 points de vie en tant que Soldier : %s1"
"[english]5_208_field { field_number: 2 }"	"Heal 200 damage as Soldier: %s1"
"5_2101_field { field_number: 2 }"	"Échappez-vous de l'île aux crânes sur Ghost Fort : %s1"
"[english]5_2101_field { field_number: 2 }"	"Escape Skull Island on Ghost Fort: %s1"
"5_2102_field { field_number: 2 }"	"Étourdissez Merasmus avec une bombe : %s1"
"[english]5_2102_field { field_number: 2 }"	"Stun Merasmus with a bomb: %s1"
"5_2103_field { field_number: 2 }"	"Trouvez la cachette de Merasmus : %s1"
"[english]5_2103_field { field_number: 2 }"	"Find Merasmus's hiding place: %s1"
"5_2104_field { field_number: 2 }"	"Récoltez des âmes sur Ghost Fort : %s1"
"[english]5_2104_field { field_number: 2 }"	"Collect souls on Ghost Fort: %s1"
"5_212_field { field_number: 2 }"	"Victimes en tant que Soldier : %s1"
"[english]5_212_field { field_number: 2 }"	"Kill as Soldier: %s1"
"5_2201_field { field_number: 2 }"	"Atteignez le Bombinomicon sur Helltower : %s1"
"[english]5_2201_field { field_number: 2 }"	"Reach the Bombinomicon in Helltower: %s1"
"5_2202_field { field_number: 2 }"	"Tuez un squelette sur Helltower : %s1"
"[english]5_2202_field { field_number: 2 }"	"Kill a skeleton on Helltower: %s1"
"5_2203_field { field_number: 2 }"	"Tuez un ennemi en enfer sur Helltower : %s1"
"[english]5_2203_field { field_number: 2 }"	"Kill an enemy in Hell on Helltower: %s1"
"5_2204_field { field_number: 2 }"	"Entrez dans la tour horloge pendant l'heure fatidique : %s1"
"[english]5_2204_field { field_number: 2 }"	"Enter the clocktower during the witching hour: %s1"
"5_2205_field { field_number: 2 }"	"Récupérez des âmes sur Helltower : %s1"
"[english]5_2205_field { field_number: 2 }"	"Collect souls on Helltower: %s1"
"5_2301_field { field_number: 2 }"	"Réanimez un coéquipier pendant les jeux des auto-tamponneuses : %s1"
"[english]5_2301_field { field_number: 2 }"	"Revive a teammate during bumper cars: %s1"
"5_2303_field { field_number: 2 }"	"Tuez un ennemi avec une auto-tamponneuse : %s1"
"[english]5_2303_field { field_number: 2 }"	"Bump an enemy to death: %s1"
"5_2304_field { field_number: 2 }"	"Remportez une partie d'auto-tamponneuses : %s1"
"[english]5_2304_field { field_number: 2 }"	"Win a bumper car game: %s1"
"5_2305_field { field_number: 2 }"	"Tuez un ennemi pendant que vous êtes maudit : %s1"
"[english]5_2305_field { field_number: 2 }"	"Kill an enemy while cursed: %s1"
"5_2306_field { field_number: 2 }"	"Récupérez des âmes sur Carnival of Carnage : %s1"
"[english]5_2306_field { field_number: 2 }"	"Collect souls on Carnival of Carnage: %s1"
"5_2401_field { field_number: 2 }"	"Jouez à chat et touchez un joueur dans Mann Manor : %s1"
"[english]5_2401_field { field_number: 2 }"	"Tag a player as 'IT' on Mann Manor: %s1"
"5_2402_field { field_number: 2 }"	"Récupérez des âmes sur Mann Manor : %s1"
"[english]5_2402_field { field_number: 2 }"	"Collect souls on Mann Manor: %s1"
"5_2403_field { field_number: 2 }"	"Capturez ou défendez un objectif sur Mann Manor : %s1"
"[english]5_2403_field { field_number: 2 }"	"Capture or Defend an objective on Mann Manor: %s1"
"5_2501_field { field_number: 2 }"	"Tuez un ennemi effrayé sur Harvest Event : %s1"
"[english]5_2501_field { field_number: 2 }"	"Kill a scared enemy on Harvest Event: %s1"
"5_2502_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween sur Harvest Event : %s1"
"[english]5_2502_field { field_number: 2 }"	"Collect a Halloween Pumpkin on Harvest Event: %s1"
"5_2503_field { field_number: 2 }"	"Victimes d'une citrouille explosive : %s1"
"[english]5_2503_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_2504_field { field_number: 2 }"	"Récupérez des âmes sur Harvest Event : %s1"
"[english]5_2504_field { field_number: 2 }"	"Collect souls on Harvest Event: %s1"
"5_2601_field { field_number: 2 }"	"Récupérez des âmes sur Gorge Event : %s1"
"[english]5_2601_field { field_number: 2 }"	"Collect souls on Gorge Event: %s1"
"5_2602_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween : %s1"
"[english]5_2602_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_2603_field { field_number: 2 }"	"Victimes d'une citrouille explosive : %s1"
"[english]5_2603_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_2701_field { field_number: 2 }"	"Récupérez des âmes sur Moonshine Event : %s1"
"[english]5_2701_field { field_number: 2 }"	"Collect souls on Moonshine Event: %s1"
"5_2702_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween : %s1"
"[english]5_2702_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_2703_field { field_number: 2 }"	"Victimes d'une citrouille explosive : %s1"
"[english]5_2703_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_2801_field { field_number: 2 }"	"Récupérez des âmes sur Hellstone : %s1"
"[english]5_2801_field { field_number: 2 }"	"Collect souls on Hellstone: %s1"
"5_2802_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween : %s1"
"[english]5_2802_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_2803_field { field_number: 2 }"	"Victimes d'une citrouille explosive: %s1"
"[english]5_2803_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_2901_field { field_number: 2 }"	"Récupérez des âmes sur Sinshine : %s1"
"[english]5_2901_field { field_number: 2 }"	"Collect souls on Sinshine: %s1"
"5_2902_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween : %s1"
"[english]5_2902_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_2903_field { field_number: 2 }"	"Victimes d'une citrouille explosive : %s1"
"[english]5_2903_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_3001_field { field_number: 2 }"	"Marquez des points sur une carte de Charge utile : %s1"
"[english]5_3001_field { field_number: 2 }"	"Score points on a Payload map: %s1"
"5_3002_field { field_number: 2 }"	"Poussez le wagon : %s1"
"[english]5_3002_field { field_number: 2 }"	"Push the Payload Cart: %s1"
"5_3003_field { field_number: 2 }"	"Tuez un ennemi poussant le wagon : %s1"
"[english]5_3003_field { field_number: 2 }"	"Kill an enemy pushing the Cart: %s1"
"5_3004_field { field_number: 2 }"	"Remportez une manche en Charge utile : %s1"
"[english]5_3004_field { field_number: 2 }"	"Win a round of Payload: %s1"
"5_300_field { field_number: 2 }"	"Marquez des points en tant que Pyro : %s1"
"[english]5_300_field { field_number: 2 }"	"Score points as Pyro: %s1"
