"lang"
{
"Language"	"ukrainian"
"quest25006desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

МЕД-Д-ДИК! ЦЕ ПРОСТО ВИРАЖЕННЯ ЕМОЦІЙ [ТИША 00:03] ЗНАЄШ, Я ДУМАЛА ПРО ЦЕ. ГАДАЮ, ЩО ЛЮДИ ЗАЗВИЧАЙ ТАК КРИЧАТЬ [ТИША 00:06] НУ, ТИ РОЗУМІЄШ. ПЕРЕД СМЕРТЮ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25006desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

MEDDDDDDIC! THAT WAS JUST AN IMPRESSION. [00:03 SILENCE] IN BAD TASTE, NOW THAT I THINK OF IT. I GUESS THE PEOPLE SCREAMING THAT ARE USUALLY [00:06 SILENCE] YOU KNOW, DYING.

<END TRANSCRIPT>

************"
"quest25006desc3"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

МЕДИКУ, ПОЛІНГ НА ЗВ’ЯЗКУ. ОДЯГНИ РУКАВИЦІ ДЛЯ ЦІЄЇ СПРАВИ. [ТИША 00:04] ТАК, І НЕ ЗНІМАЙ ЇХ. БО ЗАБРУДНИШСЯ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25006desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

MEDIC, PAULING HERE. TAKE THE GLOVES OFF FOR THIS ONE. [00:04 SILENCE] ACTUALLY, KEEP THE GLOVES ON. IT MIGHT GET MESSY.

<END TRANSCRIPT>

************"
"quest25006desc4"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ГЕЙ, ДОК. ЦЕ ПОЛІНГ. Є КОНТРАКТ ДЛЯ ТЕБЕ. РОБИ, ЩО ХОЧЕШ.


<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25006desc4"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, DOC. IT'S PAULING. I'VE GOT A CONTRACT FOR YOU. ANYTHING GOES. 

<END TRANSCRIPT>

************"
"quest25006name0"	"Контракт медика"
"[english]quest25006name0"	"Medic Contract"
"quest25006objectivedesc0"	"Заробіть очки як медик: %s1"
"[english]quest25006objectivedesc0"	"Score points as Medic: %s1"
"quest25006objectivedesc1"	"Отримайте підмогу від Ӱбер-зарядженого кулеметника: %s1"
"[english]quest25006objectivedesc1"	"Get an assist with an Ubered Heavy: %s1"
"quest25006objectivedesc2"	"Допоможіть знищити турель під час Ӱбер-заряду: %s1"
"[english]quest25006objectivedesc2"	"Assist in destroying a sentry while Ubered: %s1"
"quest25006objectivedesc3"	"Отримайте підмогу від Ӱбер-зарядженого підривника: %s1"
"[english]quest25006objectivedesc3"	"Get an assist with an Ubered Demoman: %s1"
"quest25007desc0"	"Вам необхідно виконати різні завдання як снайпер, щоби завершити цей контракт."
"[english]quest25007desc0"	"You will be required to complete various tasks as Sniper to complete this contract."
"quest25007desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

АГОВ, СНАЙПЕРЕ. ТОЖ ТИ ТЕПЕР КІВІ, ГА? [ТИША 00:08] ГАРАЗД. ВІДКЛАДЕМО ЖАРТИ. Є РОБОТА.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25007desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, SNIPER. SO YOU'RE A KIWI NOW, HUH? [00:08 SILENCE] RIGHT. ALLOTTED SMALL TALK TIME OVER. I'VE GOT WORK.

<END TRANSCRIPT>

************"
"quest25007desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

СНАЙПЕРЕ. ЦЕ ПОЛІНГ. ПРИПИНИ ГОВОРИТИ САМ З СОБОЮ І ПОВЕРТАЙСЯ ДО РОБОТИ. МАЮ КОНТРАКТ З ТВОЇМ ІМ’ЯМ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25007desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

SNIPER. IT'S PAULING. STOP TALKING TO YOURSELF AND GET TO WORK. I'VE GOT A CONTRACT WITH YOUR NAME ON IT.

<END TRANSCRIPT>

************"
"quest25007name0"	"Контракт снайпера"
"[english]quest25007name0"	"Sniper Contract"
"quest25007objectivedesc0"	"Заробіть очки як снайпер: %s1"
"[english]quest25007objectivedesc0"	"Score points as Sniper: %s1"
"quest25007objectivedesc1"	"Убийте пострілом у тіло як снайпер: %s1"
"[english]quest25007objectivedesc1"	"Scoped bodyshot kill as Sniper: %s1"
"quest25007objectivedesc2"	"Убийту пострілом у голову як снайпер: %s1"
"[english]quest25007objectivedesc2"	"Headshot kill as Sniper: %s1"
"quest25007objectivedesc3"	"Убийте медика як снайпер: %s1"
"[english]quest25007objectivedesc3"	"Kill a Medic as Sniper: %s1"
"quest25007objectivedesc4"	"Убийте кулеметника як снайпер: %s1"
"[english]quest25007objectivedesc4"	"Kill a Heavy as Sniper: %s1"
"quest25007objectivedesc5"	"Убийте снайпера як снайпер: %s1"
"[english]quest25007objectivedesc5"	"Kill a Sniper as Sniper: %s1"
"quest25007objectivedesc6"	"Здійсніть убивство як снайпер: %s1"
"[english]quest25007objectivedesc6"	"Get a kill as Sniper: %s1"
"quest25008desc0"	"Вам необхідно виконати різні завдання як шпигун, щоби завершити цей контракт."
"[english]quest25008desc0"	"You will be required to complete various tasks as Spy to complete this contract."
"quest25008desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ШПИГУН? ДАВАЙ ТІЛЬКИ МІЖ НАМИ [ТИША 00:04] ТОБІ ВАРТО ВИПРАТИ СВОЮ МАСКУ. ХОЧА Б РАЗ. ВІД НЕЇ ЖАХЛИВО СМЕРДИТЬ. КОРОТШЕ, Є ДІЛО.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25008desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

SPY? JUST BETWEEN YOU AND ME [00:04 SILENCE]  YOU SHOULD REALLY WASH THAT SKI MASK. LIKE, ONCE. THERE'S VISIBLE STINK LINES COMING OFF THAT THING. ANYWAY, I NEED A FAVOR.

<END TRANSCRIPT>

************"
"quest25008desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

АГОВ, ШПИГУН! [ТИША 00:04] О, ТОЧНО. ТИ НАПЕВНЕ ЗА КИМОСЬ СКРАДАЄШСЯ, АБИ ВСТРОМИТИ ЙОМУ НОЖА У СПИНУ. ТАК, Я ВПЕВНЕНА, ТИ САМЕ ЦИМ І ЗАЙНЯТИЙ. [ТИША 00:02] ВОНИ Ж МЕНЕ НЕ ЧУЮТЬ, ТАК? У ТЕБЕ Є ВІДЕО У ЦІЙ ШТУЦІ?

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25008desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY SPY! [00:04 SILENCE] OH RIGHT. YOU'RE PROBABLY SNEAKING UP ON SOMEBODY. TO STAB THEM. OHH, I BET YOU'RE JUST ABOUT TO DO IT, TOO. [00:02 SILENCE] THEY CAN'T HEAR ME, CAN THEY? DO YOU HAVE VIDEO ON THIS THING?

<END TRANSCRIPT>

************"
"quest25008name0"	"Контракт шпигуна"
"[english]quest25008name0"	"Spy Contract"
"quest25008objectivedesc0"	"Заробіть очки як шпигун: %s1"
"[english]quest25008objectivedesc0"	"Score points as Spy: %s1"
"quest25008objectivedesc1"	"Знищте споруду глушилкою: %s1"
"[english]quest25008objectivedesc1"	"Destroy a building with a Sapper: %s1"
"quest25008objectivedesc2"	"Убийте ударом у спину: %s1"
"[english]quest25008objectivedesc2"	"Get a Backstab: %s1"
"quest25008objectivedesc3"	"Убийте медика як шпигун: %s1"
"[english]quest25008objectivedesc3"	"Kill a Medic as Spy: %s1"
"quest25008objectivedesc4"	"Убийте інженера як шпигун: %s1"
"[english]quest25008objectivedesc4"	"Kill an Engineer as Spy: %s1"
"quest25008objectivedesc5"	"Убийте снайпера як шпигун: %s1"
"[english]quest25008objectivedesc5"	"Kill a Sniper as Spy: %s1"
"quest25008objectivedesc6"	"Здійсніть убивство як шпигун: %s1"
"[english]quest25008objectivedesc6"	"Get a kill as Spy: %s1"
"quest25009desc0"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПРИВІТ, ХЛОПЦІ, ЦЕ ПОЛІНГ. ЦЕ ЗАВДАННЯ НА ГІДРОЕЛЕКТРОСТАНЦІЇ. ВОНА ПЕРЕТВОРЮЄ ВОДУ НА ЕНЕРГІЮ, ТОЖ НЕ ПАДАЙТЕ НІКУДИ, А ТО ЩЕ ПЕРЕТВОРИТЕСЯ НА ЧИСТУ ЕЛЕКТРИКУ [ТИША 00:05] ХОЧА ЗВУЧИТЬ КРУТО. ЗМІНЮЄМО ПЛАН: СТРИБАЙТЕ У ПЕРШУ Ж ТУРБІНУ, ЯКУ ПОБАЧИТЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25009desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. THIS JOB'S AT A HYDROELECTRIC PLANT. IT TURNS WATER INTO ENERGY, SO DONT FALL INTO ANYTHING OR YOULL PROBABLY TURN INTO PURE ELECTRICITY. [00:05 SILENCE] ACTUALLY, THAT SOUNDS PRETTY GREAT. CHANGE OF PLAN, EVERYBODY JUMP INTO THE FIRST TURBINE YOU SEE.

<END TRANSCRIPT>

************"
"quest25009desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

Я ЗНАЙШЛА ВАМ РОБОТУ НА ГІДРОЕЛЕКТРОСТАНЦІЇ. ВОНА ПРАЦЮЄ НЕ В ПОВНУ СИЛУ, ТОЖ ВАМ ДОВЕДЕТЬСЯ ПОМІНЯТИ УСІ ГІДРОТУРБІНИ, ЗАПОБІЖНИКИ, НАСОСИ ТА ІНШЕ ОБЛАДНАННЯ. ЖАРТУЮ, ВАМ ПРОСТО ТРЕБА ПІТИ ТУДИ І ВСІХ ПОВБИВАТИ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25009desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

I GOT YOU A JOB AT A HYDROELECTRIC PLANT. IT'S NOT ACTING AT PEAK EFFICIENCY, SO I SIGNED YOU GUYS UP TO REPLACE ALL THE HYDROPOWER TURBINES, CIRCUIT BREAKERS, PUMPS, AND RELATED AUXILIARY EQUIPMENT . I'M KIDDING, I JUST NEED YOU TO GO THERE AND KILL PEOPLE.

<END TRANSCRIPT>

************"
"quest25009desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПРИВІТ, ХЛОПЦІ. МЕНІ ПОТРІБНО, ЩОБИ ВИ ПОЇХАЛИ НА ГРЕБЛЮ ГІДРОЕЛЕКТРОСТАНЦІЇ. НЕ ПИТАЙТЕ ДЛЯ ЧОГО, ЦЯ ІНФОРМАЦІЯ ЗАСЕКРЕЧЕНА ВІД ВАС. НАВІТЬ Я НІЧОГО НЕ ЗНАЮ. ТОЖ ЦЕ ЗАСЕКРЕЧЕНО ВІД УСІХ НА СВІТІ. КОРОТШЕ, НІЧОГО ТАМ НЕ ЧІПАЙТЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25009desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, GUYS. I NEED YOU TO GET TO A HYDROELECTRIC DAM. DONT ASK WHY, ITS ON A NEED-TO-KNOW BASIS. I DON'T KNOW EITHER, ACTUALLY. SO IT'S ON A NOBODY-KNOWS BASIS. ANYWAY, DON'T TOUCH ANYTHING.

<END TRANSCRIPT>

************"
"quest25009desc3"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПРИВІТ, ХЛОПЦІ. ЦЕ ПОЛІНГ. ЦЕ РОБОТА НА ГІДРОЕЛЕКТРОСТАНЦІЇ. СТРІЛЯЙТЕ У ВСЕ, ЩО РУХАЄТЬСЯ. [ТИША 00:04] КРІМ ПРАЦІВНИКІВ СТАНЦІЇ, ВОНИ НАПЕВНЕ ТЕЖ РУХАЮТЬСЯ. І КРІМ ВОДИ. І ТУРБІНИ ТЕЖ НЕ СТОЯТЬ НА МІСЦІ. І БАГАТО ВОГНИКІВ БЛИМАЮТЬ. [ТИША 00:03] ЯКЩО ПОДУМАТИ, ТО НЕ ТРЕБА СТРІЛЯТИ У ВСЕ, ЩО РУХАЄТЬСЯ. ЛІПШЕ ДУМАЙТЕ ГОЛОВОЮ, ХЛОПЦІ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25009desc3"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. THIS JOB'S AT A HYDROELECTRIC PLANT. SHOOT ANYTHING THAT MOVES. [00:04 SILENCE] EXCEPT THE PLANT WORKERS, I GUESS THEY'LL BE MOVING. AND THE WATER. THE TURBINES WILL BE MOVING TOO. LOTS OF BLINKING LIGHTS, PROBABLY. [00:03 SILENCE] ON SECOND THOUGHT, YOU'RE GOING TO WANT TO SHOOT VERY LITTLE OF WHAT'S MOVING. USE YOUR HEADS OUT THERE, FELLAS.

<END TRANSCRIPT>

************"
"quest25009name0"	"Контракт мапи Powerhouse"
"[english]quest25009name0"	"Powerhouse Contract"
"quest25009objectivedesc0"	"Здійсніть убивство на Powerhouse: %s1"
"[english]quest25009objectivedesc0"	"Get a kill on Powerhouse: %s1"
"quest25009objectivedesc1"	"Захопіть ціль на Powerhouse: %s1"
"[english]quest25009objectivedesc1"	"Capture an objective on Powerhouse: %s1"
"quest25009objectivedesc2"	"Убийте ворога, який захоплює точку на Powerhouse: %s1"
"[english]quest25009objectivedesc2"	"Kill an enemy capturing a point on Powerhouse: %s1"
"quest25009objectivedesc3"	"Виграйте раунд на Powerhouse: %s1"
"[english]quest25009objectivedesc3"	"Win a round on Powerhouse: %s1"
"quest25009objectivedesc4"	"Заробіть очки на Powerhouse: %s1"
"[english]quest25009objectivedesc4"	"Score points on Powerhouse: %s1"
"quest25010desc0"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ГАРНІ НОВИНИ, ХЛОПЦІ. СЬОГОДНІ ПІШОВ СНІГ. УТІМ, ВАМ ВСЕ ОДНО ТРЕБА ПРАЦЮВАТИ. ТОМУ ВИКОНАЙТЕ ЦЕ, ПОКИ НЕ ЗАДУБІЄТЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25010desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

GOOD NEWS, GUYS. IT'S A SNOW DAY. YOU STILL HAVE TO WORK THOUGH. BUT YOU GET TO DO IT WHILE YOU'RE FREEZING.

<END TRANSCRIPT>

************"
"quest25010desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПОРА ВАМ ВІДПОЧИТИ, ХЛОПЦІ. ВІДПОЧИТИ ВІД ТЕПЛА І КОМФОРТУ. ТОЖ МИ ВІДПРАВЛЯЄМО ВАС НА ПІВНІЧ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25010desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

TIME FOR A VACATION, GUYS. A VACATION FROM BEING WARM AND COMFORTABLE. WE'RE SENDING YOU NORTH.

<END TRANSCRIPT>

************"
"quest25010desc2"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

НЕ БРЕХАТИМУ ВАМ, ХЛОПЦІ. ТУТ ДІЙСНО ХОЛОДНО. ПРОСТО ВБИВАЙТЕ БЕЗ ЗУПИНКИ, ІНАКШЕ ЗАМЕРЗНЕТЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25010desc2"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

IM NOT GONNA LIE TO YOU, GUYS, THIS PLACE IS COLD. JUST KEEP KILLING PEOPLE, IT'LL GET THE BLOOD MOVING.

<END TRANSCRIPT>

************"
"quest25010name0"	"Контракт мапи Snowplow"
"[english]quest25010name0"	"Snowplow Contract"
"quest25010objectivedesc0"	"Заробіть очки на Snowplow: %s1"
"[english]quest25010objectivedesc0"	"Score points on Snowplow: %s1"
"quest25010objectivedesc1"	"Захопіть ціль на Snowplow: %s1"
"[english]quest25010objectivedesc1"	"Capture an objective on Snowplow: %s1"
"quest25010objectivedesc2"	"Захистіть ціль на Snowplow: %s1"
"[english]quest25010objectivedesc2"	"Defend an objective on Snowplow: %s1"
"quest25010objectivedesc3"	"Виграйте раунд на Snowplow: %s1"
"[english]quest25010objectivedesc3"	"Win a round on Snowplow: %s1"
"quest25011desc0"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПРИВІТ, ХЛОПЦІ. ДВА ФОРТИ ВЖЕ ЗАЧИЩАЮТЬ, ТОМУ МИ ЗНАЙШЛИ ВАМ РОБОТУ У БОРНЕО. ЗДАЄТЬСЯ, ЦЕ ДЕСЬ НЕПОДАЛІК [ШУРХОТІННЯ СТОРІНОК 00:04] ХОЧА НІ, НЕ ДУЖЕ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25011desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY, GUYS. TEUFORT'S BEING FUMIGATED, SO WE FOUND YOU A JOB IN BORNEO. I THINK IT'S CLOSE BY, HOLD ON [SOUND OF PAGES FLIPPING, 00:06] NO IT IS NOT.

<END TRANSCRIPT>

************"
"quest25011desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

СПОДІВАЮСЯ, ЩО ВИ ОТРИМАЛИ ЩЕПЛЕННЯ, БО НАСТУПНИЙ КОНТРАКТ ЗНАХОДИТЬСЯ У САМОМУ СЕРЦІ ДЖУНГЛІВ. А В ДЖУНГЛЯХ УСЕ ОТРУЙНЕ. ТВАРИНИ. ДЕРЕВА. СУЦІЛЬНА ОТРУТА. ТОЖ ПОКИ ВИ ТАМ, ВИПАЛЮЙТЕ УСЕ НАВКОЛО, ДОБРЕ?

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25011desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

I HOPE YOU'VE GOT ALL YOUR SHOTS, BECAUSE THIS NEXT CONTRACT'S IN THE MIDDLE OF A JUNGLE. AND EVERYTHING IN A JUNGLE IS POISONOUS. THE ANIMALS. THE TREES. PURE POISON. BURN IT DOWN WHILE YOU'RE THERE, WHY DONT YOU.

<END TRANSCRIPT>

************"
"quest25011name0"	"Контракт мапи Borneo"
"[english]quest25011name0"	"Borneo Contract"
"quest25011objectivedesc0"	"Заробіть очки на Borneo: %s1"
"[english]quest25011objectivedesc0"	"Score points on Borneo: %s1"
"quest25011objectivedesc1"	"Захопіть ціль на Borneo: %s1"
"[english]quest25011objectivedesc1"	"Capture an objective on Borneo: %s1"
"quest25011objectivedesc2"	"Захистіть вагонетку на Borneo: %s1"
"[english]quest25011objectivedesc2"	"Defend the cart on Borneo: %s1"
"quest25011objectivedesc3"	"Виграйте раунд на Borneo: %s1"
"[english]quest25011objectivedesc3"	"Win a round on Borneo: %s1"
"quest25012desc0"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПРИВІТ, ХЛОПЦІ, ПОЛІНГ НА ЗВ’ЯЗКУ. СПОДІВАЮСЯ, ВАМ ПОДОБАЄТЬСЯ ЯПОНІЯ, АДЖЕ САМЕ ТУДИ ВИ ВИРУШАЄТЕ. А ЩЕ СПОДІВАЮСЯ, ЩО ВАМ ПОДОБАЄТЬСЯ ВБИВАТИ ЛЮДЕЙ У ЯПОНІЇ, БО ТІЛЬКИ ЦИМ ВИ І ЗАЙМАТИМЕТЕСЯ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25012desc0"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS, PAULING HERE. I HOPE YOU LIKE JAPAN, BECAUSE THAT'S WHERE YOU'RE GOING. AND I HOPE YOU LIKE KILLING PEOPLE IN JAPAN, BECAUSE THAT'S ALL YOU'LL BE DOING. 

<END TRANSCRIPT>

************"
"quest25012desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ПРИВІТ, ХЛОПЦІ. НА КОНЕЙ! ЗАРЯДЖАЙТЕ! НОГИ В РУКИ, А РУКИ В ТОРБИ… ТОБТО ТОРБИ В РУКИ. ВИ ЇДЕТЕ У ЯПОНІЮ.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25012desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

HEY GUYS. SADDLE UP! LOCK AND LOAD! DROP YOUR SOCKS AND GRAB YOUR WELL, GRAB YOUR SOCKS AND PUT THEM IN A SUITCAUSE, BECAUSE YOU'RE GOING TO JAPAN.

<END TRANSCRIPT>

************"
"quest25012name0"	"Контракт мапи Suijin"
"[english]quest25012name0"	"Suijin Contract"
"quest25012objectivedesc0"	"Заробіть очки на Suijin: %s1"
"[english]quest25012objectivedesc0"	"Score points on Suijin: %s1"
"quest25012objectivedesc1"	"Захистіть ціль на Suijin: %s1"
"[english]quest25012objectivedesc1"	"Defend the objective on Suijin: %s1"
"quest25012objectivedesc2"	"Захопіть ціль на Suijin: %s1"
"[english]quest25012objectivedesc2"	"Capture the objective on Suijin: %s1"
"quest25012objectivedesc3"	"Виграйте раунд на Suijin: %s1"
"[english]quest25012objectivedesc3"	"Win a round on Suijin: %s1"
"quest25013desc0"	"Вам необхідно заробити очки на будь-якій мапі будь-яким класом, щоби завершити цей контракт."
"[english]quest25013desc0"	"You will be required to score points on any map and as any class to complete this contract."
"quest25013desc1"	"************

КОНТРАКТ МАНН КО. ФАКС 1.54.45

1 НОВЕ ПОВІДОМЛЕННЯ
КОД ПОВІДОМЛЕННЯ: <915PAULING>

ОПРАЦЮВАННЯ...

************

ХЛОПЦІ, СЬОГОДНІ У НАС ПЛАНОВА ПЕРЕВІРКА. БЕРІТЬСЯ ДО РОБОТИ. НЕ ТУРБУЙТЕСЯ. ТА ВРАХУЙТЕ, ЩО МИ БУДЕМО СТЕЖИТИ ЗА ВАМИ І ВІРОГІДНО КОГОСЬ ЗВІЛЬНИМО.

<КІНЕЦЬ ЗАПИСУ>

************"
"[english]quest25013desc1"	"************

MANNCO CONTRACT CALL-TO-FAX 1.54.45

YOU HAVE 1 NEW CALL 
MESSAGE-ID: <915PAULING>

PROCESSING...

************

PERFORMANCE REVIEW TIME, GUYS. GET OUT THERE AND DO WHAT YOU DO. NO PRESSURE. BUT WE'RE WATCHING AND PROBABLY SOMEONE'S GETTING FIRED.

<END TRANSCRIPT>

************"
"quest25013name0"	"Вільний контракт"
"[english]quest25013name0"	"Open Contract"
"quest25013objectivedesc0"	"Заробіть очки: %s1"
"[english]quest25013objectivedesc0"	"Score points: %s1"
"quest25013objectivedesc1"	"Заробіть 10 очок за одне життя: %s1"
"[english]quest25013objectivedesc1"	"Score 10 points in a single life: %s1"
"quest25014desc0"	"Вам необхідно здійснити вбивства, щоби виконати цей контракт"
"[english]quest25014desc0"	"You will be required to earn kills to complete this contract"
